14,61.12,65.89,0.73,0.8,9.16,1.46,81.07,4427.45,5.57,31.26,81.55,4715.35,12.02,1258.65,22243572.18
15,65.39,55.98,2.41,4.7,10.48,2.86,117.26,3244.94,6.29,30.1,70.96,5192.59,12.98,1287.13,26969642.48
16,67.65,71.05,-3.03,3.52,18.91,-4.5,367.47,5404.07,8.24,34.84,81.79,5810.61,23.29,2368.84,33774620.32
17,47.22,69.44,0.47,4.64,8.15,4.42,67.41,4888.04,5.99,27.15,83.75,2990.63,33.47,1014.39,8954816.9
18,55.12,64.28,-1.5,5.85,11.79,-2.92,140.64,4271.76,7.81,38.64,77.67,4541.2,14.23,1955.73,20631284.92
19,52.68,70.59,0.73,3.46,8.38,1.75,73.54,5050.07,9.59,38.63,81.24,4274.64,10.43,1747.46,18282799.58
20,53.41,58.57,-0.61,3.57,11.21,-4.13,125.33,3558.81,9.05,34.13,75.38,4036.84,25.88,1613.98,16303911.44
21,50.03,54.94,-0.48,3.51,9.58,-0.57,90.68,3111.51,3.47,20.66,66.36,2930.73,9.17,727.2,8595514.53
22,59.56,65.83,0.27,6.27,7.5,0.24,56.83,4387.13,5.98,27.24,77.83,4290.6,11.14,941.55,18418163.55
23,50.82,57.14,1.61,4.28,9.39,3.15,91.63,3352.6,8.27,33.1,73.72,3690.58,17.91,1423.71,13627475.03
24,62.66,63.87,-0.28,5.76,8.76,0.69,76.26,4155.38,9.87,37.05,75.33,5302.47,10.63,1643.87,28124704.18
25,53.95,58.4,-0.01,4.43,8.17,0.36,66.62,3477.01,8.92,31.24,66.12,3889.18,7.43,1208.36,15132741.57
26,47.07,69.12,-0.77,6.0,9.26,0.78,87.0,4864.54,10.39,37.42,80.88,3619.72,10.68,1699.33,13112292.21
27,52.87,59.03,0.08,4.89,9.1,-1.22,79.88,3564.07,4.79,27.1,72.78,3527.6,5.66,993.3,12451181.69
28,56.81,63.85,-1.07,5.45,9.69,-2.24,95.51,4170.95,7.01,28.45,73.38,4046.81,15.42,1140.01,16385316.32
29,56.35,58.31,-0.99,1.24,8.87,-1.97,78.3,3480.41,2.39,21.58,70.04,3643.03,11.68,731.61,13278796.44
30,54.19,55.55,0.18,3.27,8.32,4.42,68.17,3152.65,5.2,27.1,63.63,3694.21,25.78,1000.63,13654207.38
31,58.22,64.69,0.11,4.86,7.4,0.95,58.1,4240.87,7.35,35.43,80.26,4652.29,9.88,1465.97,21652411.91
32,53.75,71.25,-0.31,6.06,7.87,-0.46,61.91,5135.7,3.32,24.48,79.72,3489.45,9.6,809.74,12186646.42
33,50.22,66.49,-0.63,2.35,10.49,-1.72,111.23,4527.98,8.54,34.87,77.19,3745.27,9.22,1584.89,14036251.69
34,47.6,61.48,0.38,8.11,7.67,0.9,55.23,3841.16,8.12,34.04,74.73,3431.52,10.82,1367.75,11783156.64
35,61.57,70.44,-1.48,5.07,10.77,-3.69,117.28,5079.23,5.65,30.48,86.38,4732.14,24.92,1337.71,22404003.01
36,58.11,60.77,1.69,2.56,10.43,0.98,110.42,3801.83,8.39,36.36,73.21,4701.93,11.05,1693.7,22115950.79
37,55.72,59.24,0.37,2.73,4.01,-0.67,15.38,3524.45,7.09,30.91,72.67,4060.29,10.93,1037.71,16493139.4
38,57.1,64.21,2.12,2.74,12.08,6.36,151.42,4266.77,7.99,34.27,84.57,4475.57,50.44,1743.64,20041804.58
39,53.87,63.9,0.68,4.25,9.31,2.1,85.31,4166.8,8.59,34.83,73.02,4123.4,14.16,1513.3,17010984.16
40,52.12,62.85,0.17,3.47,7.36,1.26,56.66,4002.04,6.33,25.92,77.23,3392.25,8.22,868.6,11515429.33
41,46.29,62.29,1.06,3.27,8.33,1.85,71.71,3948.88,7.9,34.77,81.66,3364.11,12.42,1466.71,11325350.62
42,50.92,63.12,-1.45,4.59,9.75,-1.42,97.95,4078.68,4.05,22.63,69.84,3114.46,9.46,832.24,9708161.26
43,52.08,65.09,1.1,2.82,9.22,0.41,87.74,4323.7,7.88,34.15,80.63,3880.41,7.03,1455.98,15066339.67
44,56.86,62.3,0.18,3.43,10.28,1.12,107.89,3987.07,9.55,39.87,75.23,4828.89,10.87,1950.91,23326310.82
45,49.11,65.88,-0.45,5.23,8.33,-0.86,68.79,4409.45,5.38,24.37,73.45,3010.4,9.38,823.01,9071431.17
46,47.9,45.33,-0.66,1.57,8.64,-3.97,74.49,2126.7,9.02,31.29,47.17,3294.83,26.14,1275.66,10860876.22
47,51.54,54.92,-0.64,1.9,8.37,0.31,74.19,3087.38,5.95,30.64,69.55,3601.77,8.6,1185.38,12979060.88
48,56.71,67.24,1.13,4.3,9.16,2.82,85.26,4606.4,5.3,30.41,82.66,4149.67,16.21,1219.73,17229299.77
49,52.52,61.59,1.18,3.39,11.05,1.59,123.48,3917.52,8.94,38.72,76.45,4267.74,12.32,1909.81,18221680.78
50,49.37,62.48,-0.4,5.04,6.62,1.29,44.44,3948.11,7.16,32.39,74.53,3492.36,18.4,1231.83,12204842.99
51,60.04,72.68,0.66,5.57,11.7,-0.94,143.56,5417.53,6.99,34.46,91.89,4798.36,8.05,1645.54,23035170.71
52,70.39,73.83,1.93,5.62,13.19,5.66,178.47,5625.55,8.91,32.56,88.74,6048.89,39.57,1685.28,36601908.8
53,49.89,63.22,-0.6,4.64,8.64,0.67,71.09,4071.76,8.64,34.23,71.29,3660.09,9.11,1423.73,13404500.32
54,53.27,62.46,3.09,3.67,17.21,5.69,307.48,4201.86,5.6,27.62,84.79,3633.94,43.51,1771.57,13215881.68
55,56.36,71.32,-0.43,4.43,9.15,-1.51,86.03,5167.38,5.53,27.56,80.45,3940.8,12.85,1049.85,15540408.78
56,59.24,61.24,0.65,2.82,7.12,0.24,50.56,3802.4,9.52,35.06,74.08,4742.14,9.83,1421.06,22495607.49
57,48.32,61.91,-1.14,5.48,9.25,-2.31,86.97,3918.57,3.38,24.68,70.12,2951.68,14.48,905.49,8720510.14
58,52.14,72.44,-0.09,0.23,9.14,-1.96,84.53,5332.1,8.36,35.05,82.92,3953.84,10.67,1520.19,15643645.18
59,58.19,72.52,1.27,3.57,7.1,2.56,51.52,5310.27,7.32,35.31,92.19,4637.56,15.61,1447.8,21517825.51
60,64.11,64.13,1.09,4.08,10.57,0.91,111.51,4224.98,6.12,30.51,83.67,5045.05,11.01,1299.35,25461177.61
61,58.61,59.09,1.59,1.02,8.3,6.11,71.28,3559.63,10.34,40.8,72.84,5138.87,42.77,1986.41,26416934.87
62,53.02,73.21,0.68,2.76,8.87,1.34,78.19,5438.96,8.23,33.71,82.71,3950.66,6.68,1405.18,15618644.83
63,45.57,66.71,1.68,2.64,12.5,2.3,162.75,4611.28,7.54,31.13,84.02,3053.78,17.22,1501.42,9335120.92
64,56.79,68.24,-1.86,4.95,10.32,-4.73,112.19,4763.9,8.01,33.69,81.05,4383.48,29.52,1539.64,19225359.38
65,59.57,57.78,-2.23,5.94,14.74,-3.26,222.91,3557.07,10.41,39.63,65.18,5130.48,13.77,2284.67,26329155.62
66,43.3,70.99,-1.05,4.56,9.07,-4.37,81.22,5121.16,4.66,26.25,81.64,2584.01,26.37,995.81,6688095.87
67,45.14,65.03,-0.96,2.88,8.94,-2.05,84.97,4308.6,5.59,29.33,76.2,2903.35,9.54,1140.65,8438181.02
68,65.01,65.93,1.48,1.28,9.36,4.74,92.51,4437.0,5.31,33.36,82.77,5362.94,26.52,1454.87,28770722.76
69,59.49,46.76,-0.48,3.24,7.81,-1.55,60.69,2243.48,6.69,29.4,57.53,4403.2,9.84,1082.41,19392833.11
70,46.59,60.42,0.91,3.44,9.0,3.94,80.59,3734.61,6.26,29.88,76.65,3079.8,26.5,1205.81,9493389.96
71,52.23,60.68,-0.18,1.79,7.99,-0.57,63.46,3744.98,5.33,26.65,72.88,3442.4,8.72,928.84,11857723.07
72,53.06,62.81,0.55,4.59,6.96,2.39,49.43,3995.29,7.4,32.25,72.97,3865.7,17.49,1237.21,14951979.03
73,55.59,71.07,-1.25,3.27,8.12,-1.69,65.76,5118.09,7.73,31.61,77.16,4094.74,9.3,1229.04,16777266.69
74,46.62,62.01,0.7,5.69,7.28,1.79,56.5,3900.4,6.39,31.45,80.69,3173.64,11.87,1191.02,10079962.27
75,56.63,70.29,-2.3,3.43,12.8,-5.46,170.11,5105.39,3.45,26.97,76.33,3965.84,38.38,1318.49,15739572.66
76,60.27,58.18,-0.56,3.92,7.65,-1.0,58.8,3443.41,6.86,31.94,70.37,4658.41,12.25,1234.12,21707888.14
77,42.14,69.39,-0.86,3.34,11.98,-2.65,139.79,4957.49,8.54,32.15,72.96,2819.16,15.85,1506.18,7957862.7
78,61.35,59.38,-0.06,2.2,7.92,1.01,60.88,3589.37,9.39,35.19,70.38,5006.26,9.56,1465.86,25069948.38
79,56.92,59.46,0.96,4.24,9.17,1.66,83.88,3622.51,11.39,38.12,73.58,4697.34,7.97,1736.93,22072385.55
80,58.27,63.04,1.78,5.32,11.74,2.85,141.29,4110.32,5.75,32.13,80.03,4438.8,14.4,1495.16,19711413.9
81,60.16,63.77,-0.29,3.87,7.51,0.45,57.39,4122.54,11.14,44.54,74.3,5609.12,15.04,2207.07,31470725.19
82,60.69,71.46,-0.13,2.56,8.71,0.64,73.22,5178.19,9.63,37.14,81.2,5062.78,7.71,1638.19,25642235.99
83,55.56,63.5,0.28,4.54,9.03,-0.23,82.02,4112.96,4.7,29.0,78.88,3929.47,9.86,1110.57,15449109.29
84,62.77,63.78,-2.04,5.61,10.77,-6.1,122.9,4184.48,6.6,30.59,70.5,4915.88,42.88,1397.52,24176117.47
85,48.72,74.49,-0.37,3.57,7.83,-0.15,59.1,5608.05,8.0,32.79,82.54,3451.13,8.72,1286.66,11921638.57
86,55.2,64.02,-0.4,2.98,7.97,-0.94,62.87,4161.92,10.61,41.23,70.18,4748.6,6.3,1925.3,22557644.83
87,45.26,58.5,3.38,2.64,18.79,5.04,365.68,3774.54,9.27,40.78,83.11,3733.72,34.62,2836.55,13949447.13
88,41.66,51.37,-0.03,1.08,8.06,-0.07,66.34,2700.8,6.79,28.14,61.01,2532.24,9.36,1020.57,6417785.69
89,48.17,61.52,-0.44,4.4,6.59,-2.02,39.46,3826.63,5.83,31.4,71.07,3313.71,12.19,1142.16,10988531.65
90,61.67,61.36,2.48,4.35,16.52,5.93,279.57,4037.6,6.09,30.35,85.92,4760.15,38.38,1841.01,22668609.87
91,47.3,65.78,-0.53,5.2,7.23,2.0,52.59,4380.63,8.37,33.27,74.12,3355.37,18.77,1316.1,11267685.96
92,53.07,66.05,0.18,2.16,8.41,-1.3,72.34,4433.5,5.68,26.89,83.14,3545.58,7.68,970.65,12580122.85
93,58.01,64.18,1.77,5.06,11.39,4.76,133.41,4252.74,9.78,38.91,77.67,4908.18,31.27,1991.68,24099767.11
94,48.59,68.16,-1.38,4.09,10.62,-2.49,113.83,4756.99,7.93,32.54,76.07,3432.5,17.26,1447.27,11791909.76
95,52.49,57.39,0.88,6.73,7.43,2.17,55.94,3351.13,7.64,32.71,73.79,3836.96,13.84,1282.53,14729161.41
96,62.91,55.68,1.12,3.8,6.73,1.04,45.46,3147.6,9.53,35.65,68.96,5234.55,7.11,1439.75,27406877.94
97,60.66,68.88,-2.88,6.63,18.61,-5.47,351.86,5089.88,7.85,35.38,83.01,4965.14,40.32,2399.85,24664474.87
98,50.32,66.95,-0.18,-0.41,8.09,-0.01,61.46,4547.96,7.61,28.82,,3365.95,13.37,1063.11,
99,45.87,56.3,2.24,5.64,12.56,2.58,162.7,3328.64,7.64,34.06,73.28,3278.0,11.12,1676.07,10752095.03
100,46.69,64.55,0.49,3.42,8.84,-0.18,81.8,4243.41,5.0,27.15,73.67,2923.8,13.43,1017.52,8557297.7
101,56.16,67.1,1.46,2.69,13.56,3.23,183.99,4688.61,8.03,33.05,80.61,4257.39,18.16,1698.46,18135130.04
102,53.6,58.73,0.52,2.73,3.94,1.62,16.33,3463.52,7.47,31.64,72.97,3880.6,9.69,1082.41,15066122.03
103,51.73,62.83,-1.88,4.64,11.25,-5.4,131.33,4074.04,6.79,31.74,74.11,3716.65,37.54,1485.62,13823092.03
104,49.09,62.5,-0.65,5.39,8.51,-0.63,73.23,3978.63,6.68,29.38,76.89,3282.25,11.86,1119.82,10781281.09
105,63.53,78.01,-0.18,5.42,9.95,-1.76,101.76,6182.81,9.92,35.84,93.26,5331.7,12.66,1631.62,28439574.0
106,50.36,67.96,0.0,2.31,6.85,-0.49,46.23,4665.25,6.45,31.79,82.16,3553.53,7.41,1180.88,12636995.45
107,64.09,57.88,-0.11,4.87,6.55,-0.24,44.01,3393.5,5.5,28.41,69.59,4919.68,9.68,966.35,24210136.36
108,59.04,62.46,-1.29,6.86,12.58,-3.03,162.95,4060.78,9.32,38.2,72.0,4956.09,16.53,1996.58,24571296.39
109,58.13,63.22,2.27,3.96,11.96,3.9,152.13,4140.58,6.87,33.98,81.64,4550.19,25.83,1666.38,20713222.64
110,47.81,57.5,-0.96,3.16,10.9,-4.18,118.44,3424.03,6.23,32.29,69.13,3349.76,26.81,1463.31,11228472.08
111,52.13,65.87,1.77,1.19,12.19,5.79,154.21,4485.73,4.29,28.45,81.48,3557.46,37.74,1350.86,12665936.27
112,43.75,61.69,-1.11,7.4,8.09,0.99,66.41,3871.4,5.96,30.48,74.58,2849.2,7.01,1157.31,8125774.42
113,62.78,69.07,-0.39,4.98,8.39,-1.15,70.66,4840.26,6.11,28.25,78.43,4746.04,10.95,1042.06,22534776.26
114,48.8,63.42,-2.79,4.34,15.62,-1.94,249.88,4266.69,2.64,24.95,69.24,3007.63,13.36,1387.58,9054594.82
115,45.23,61.49,0.19,5.23,7.83,-0.97,63.06,3842.44,7.2,29.89,72.05,2944.6,14.26,1121.75,8678583.58
116,54.94,55.03,-1.28,6.54,10.38,-3.32,112.64,3133.08,5.53,29.82,65.35,3923.77,16.67,1266.8,15402549.42
117,55.89,66.45,-1.29,4.15,11.87,-2.68,142.7,4554.66,5.48,31.43,80.04,4118.85,17.17,1461.23,16974353.22
118,58.15,65.64,2.48,3.07,14.63,4.97,221.19,4521.23,8.58,37.4,83.0,4805.31,29.22,2134.28,23100913.4
119,57.95,72.82,0.51,2.39,7.66,3.25,61.53,5360.14,6.55,30.26,84.74,4284.19,17.83,1152.31,18365324.46
120,48.69,67.45,-1.3,4.69,10.35,-1.5,104.47,4657.87,3.93,20.78,76.63,2811.29,4.81,767.23,7912694.52
121,47.79,69.91,0.44,7.51,9.11,0.25,82.79,4964.7,6.85,31.2,84.71,3262.78,11.2,1258.87,10655837.73
122,52.75,70.78,0.11,5.94,8.9,-1.31,79.28,5091.65,6.92,30.35,80.93,3708.78,9.08,1191.72,13765381.35
123,51.8,65.18,3.39,1.55,20.39,6.82,425.53,4662.42,7.95,30.54,87.07,3662.07,52.74,2323.48,13422935.94
124,63.46,70.18,2.53,3.94,15.85,5.63,259.25,5177.22,6.52,35.14,90.7,5296.88,36.52,2093.56,28068714.82
125,52.5,71.33,1.16,3.2,8.76,0.04,77.09,5165.63,5.4,30.58,89.81,3692.01,8.18,1190.07,13641344.26
126,53.27,62.61,1.28,6.27,6.36,1.64,44.07,3961.35,9.19,36.0,79.41,4142.74,12.31,1464.71,17170372.89
127,53.7,59.42,-1.28,3.55,8.59,-0.12,75.07,3606.91,5.9,29.51,73.56,3754.51,9.28,1123.82,14103697.31
128,49.34,58.77,-0.79,4.38,6.55,-1.69,39.28,3493.1,7.93,31.95,72.53,3460.81,11.29,1175.72,11984340.28
129,51.43,62.98,2.06,3.13,12.64,2.5,163.75,4128.06,8.56,38.89,80.53,4166.77,19.52,2053.32,17370647.67
130,40.71,71.11,-0.14,2.59,5.68,0.63,36.79,5086.71,6.08,30.03,77.75,2563.7,8.61,1039.6,6582861.48
131,58.02,71.79,-0.56,1.8,10.21,-1.03,106.37,5258.67,7.7,34.42,78.9,4559.32,9.21,1541.05,20798022.77
132,62.83,64.83,0.5,0.59,7.84,2.06,61.54,4263.85,11.07,39.14,80.3,5486.19,12.93,1760.91,30107025.13
133,50.67,68.64,1.36,6.0,9.09,3.36,83.69,4793.28,6.55,27.39,84.41,3334.92,17.6,1046.76,11131609.41
134,44.54,61.13,0.4,3.59,8.16,2.38,63.52,3804.14,7.7,33.4,70.92,3112.25,14.59,1350.57,9693949.97
135,46.59,60.11,2.08,6.1,12.13,4.35,152.51,3761.31,5.57,29.93,82.21,3083.09,22.02,1402.14,9513517.42
136,65.28,75.84,1.95,6.98,12.63,4.32,165.93,5913.29,7.59,35.84,93.38,5567.76,28.15,1848.2,31012616.37
137,54.95,76.62,-1.93,3.49,12.04,-4.32,147.19,6015.4,9.66,37.93,83.97,4478.12,23.78,1940.78,20066229.87
138,60.89,59.24,-1.48,1.71,11.48,-2.03,135.53,3640.56,9.54,36.98,68.68,5086.44,11.5,1813.67,25879335.47
139,55.29,60.46,-2.06,1.13,11.47,-4.57,134.3,3785.83,10.06,37.99,68.02,4521.0,27.6,1923.35,20447854.09
140,60.15,52.07,-1.22,2.13,7.32,-1.71,55.65,2763.9,5.34,30.15,65.71,4530.55,12.4,1111.73,20531626.61
141,56.08,71.57,-0.28,4.84,8.19,-1.45,68.27,5184.62,5.98,31.48,85.57,4144.87,12.79,1225.97,17190542.01
142,48.69,60.65,-0.74,4.04,8.75,-1.17,73.57,3753.23,3.33,23.99,71.88,2950.47,8.48,825.28,8712888.34
143,48.78,63.39,-2.83,3.35,15.17,-4.09,234.81,4245.68,7.61,31.23,71.64,3377.09,26.88,1743.78,11413995.15
144,62.45,65.33,0.56,5.4,8.66,0.14,75.65,4342.98,7.1,30.74,75.3,4847.28,12.36,1206.24,23505043.49
145,43.86,67.24,1.36,3.17,10.74,4.47,115.28,4635.61,6.31,29.69,86.98,2828.48,27.96,1296.21,8010386.23
146,49.26,67.41,-2.31,4.41,16.42,-6.35,275.66,4810.72,6.07,27.65,79.75,3234.03,48.44,1693.69,10470949.69
147,56.56,71.62,0.83,2.73,10.16,1.79,102.93,5230.31,8.54,35.81,81.56,4487.07,16.23,1637.26,20144533.58
148,42.52,52.86,-0.92,4.4,8.65,0.49,75.26,2863.53,8.03,31.26,61.71,2787.03,12.02,1238.59,7773422.67
149,54.76,59.56,-2.64,4.35,13.46,-3.47,186.68,3726.65,7.52,34.11,69.51,4172.24,15.39,1760.38,17415337.21
150,45.76,64.19,1.01,6.2,9.7,3.26,98.45,4215.08,5.63,26.35,83.47,2806.55,18.06,1033.32,7885513.27
151,51.41,67.14,0.55,5.43,10.99,-1.11,119.78,4629.8,9.52,35.63,84.68,3915.66,12.21,1675.1,15341838.84
152,57.26,61.58,-1.48,4.75,10.67,-4.11,114.45,3908.77,10.63,40.28,70.7,4923.13,21.37,2024.16,24245499.52
153,53.97,62.16,-0.44,4.18,6.62,-0.88,43.61,3906.2,4.72,23.27,69.96,3455.98,5.48,691.38,11951698.52
154,47.26,66.47,0.18,2.12,7.77,3.1,61.65,4477.14,6.53,27.42,78.57,3003.45,18.53,983.93,9030048.99
155,62.95,74.34,0.39,4.8,6.97,1.89,50.2,5573.14,11.75,42.53,86.4,5782.07,12.59,2009.43,33443692.76
156,47.22,64.24,-0.08,5.2,7.91,0.35,67.4,4187.74,5.68,32.3,80.66,3272.21,9.35,1272.96,10715843.84
157,57.15,77.34,1.17,4.59,9.36,2.57,89.2,6069.49,10.0,40.97,96.23,4955.77,18.33,1996.66,24572222.67
158,40.55,74.97,0.77,6.65,8.24,2.56,69.01,5689.86,7.27,33.33,90.81,2768.94,16.35,1366.54,7678722.13
159,62.8,62.84,1.02,8.35,9.35,0.36,91.34,4037.75,8.95,39.71,70.7,5524.47,11.17,1891.01,30527987.09
160,61.45,60.6,-2.27,3.91,12.89,-5.63,169.15,3836.44,7.59,35.43,70.37,5065.97,39.38,1850.68,25673308.37
161,65.19,65.52,0.88,2.84,11.74,1.28,136.6,4430.62,7.12,34.96,77.15,5476.1,11.66,1669.36,29996682.74
162,62.44,66.07,0.1,2.12,9.71,-0.41,97.12,4458.78,8.09,35.54,79.56,5167.84,7.94,1587.96,26715609.71
163,46.83,65.2,-0.4,2.63,10.98,-3.08,123.02,4373.51,5.04,25.49,78.15,2855.85,18.45,1061.24,8164996.55
164,63.34,65.39,0.3,3.87,8.74,-0.02,78.25,4351.79,7.29,32.61,78.97,5083.19,10.21,1335.73,25847628.45
165,63.53,55.1,-0.5,1.14,7.52,-0.4,57.01,3093.32,7.97,32.51,61.94,5101.05,10.81,1264.64,26027055.31
166,51.01,53.79,1.44,1.78,10.25,5.1,107.41,3001.82,8.97,41.39,67.72,4344.11,35.97,2127.82,18878645.73
167,49.29,63.44,-0.83,4.15,8.98,-3.32,83.88,4103.64,10.17,39.17,71.03,3980.75,16.37,1834.3,15854881.96
168,64.27,62.44,2.18,4.47,11.42,4.95,134.78,4030.23,3.72,26.53,81.02,4865.36,31.55,1172.56,23680818.21
169,51.29,55.92,3.12,4.54,19.85,5.57,402.74,3520.98,7.42,29.92,81.13,3558.59,43.38,2195.54,12672506.05
170,54.55,69.31,-0.57,5.36,6.36,0.36,39.59,4841.89,11.5,41.03,79.65,4664.99,11.64,1847.73,21772028.47
171,62.03,61.34,-0.72,3.58,7.31,1.0,52.72,3816.12,10.14,39.99,72.35,5452.93,11.74,1798.69,29742299.02
172,54.43,65.61,1.0,3.49,9.37,2.67,88.91,4391.19,8.53,37.52,82.15,4377.2,18.29,1728.68,19169006.77
173,53.18,56.48,-0.7,6.48,7.43,0.97,57.02,3246.94,10.79,38.68,64.99,4328.71,8.05,1699.71,18744350.11
174,54.83,62.48,-2.07,5.75,9.21,-2.97,87.7,3985.51,8.04,33.72,70.58,4153.58,19.04,1448.68,17260572.86
175,56.72,69.84,-0.16,5.93,7.65,2.06,58.99,4932.33,6.29,31.7,83.53,4232.27,15.62,1223.52,17922228.3
176,52.53,62.64,-0.23,2.63,7.34,1.56,56.77,3978.5,8.55,37.47,71.25,4171.34,15.43,1620.3,17408349.32
177,65.56,54.3,0.49,4.74,5.66,-0.58,31.63,2982.05,7.14,28.38,66.8,5102.6,12.0,938.62,26042687.81
178,64.31,61.67,0.02,4.85,7.11,0.1,53.74,3856.92,4.66,25.79,72.85,4806.92,7.34,850.26,23114281.49
179,55.47,73.52,-0.17,4.28,8.66,-2.18,74.98,5479.92,7.97,30.81,83.07,4034.6,21.14,1230.35,16289418.48
180,64.41,69.9,-0.53,5.3,7.72,-0.62,60.61,4945.06,4.76,27.21,78.32,4896.24,4.96,940.26,23983098.36
181,62.25,62.96,-0.53,5.05,8.09,-1.31,65.54,4025.94,7.43,29.59,69.25,4756.79,10.94,1106.6,22635286.91
182,45.41,76.42,-0.05,4.98,9.78,1.01,95.92,5936.96,8.44,35.03,87.14,3296.45,13.09,1555.89,10878675.51
183,50.83,70.2,-0.32,4.29,7.77,0.99,61.98,4990.25,5.41,26.94,79.11,3316.72,3.41,925.95,11010646.23
184,56.97,59.21,-0.85,4.82,8.63,0.35,75.27,3580.02,9.7,39.6,67.31,4814.98,7.62,1828.22,23191302.66
185,50.82,63.45,-0.19,6.46,7.82,2.38,61.57,4087.17,7.16,35.55,76.56,3855.61,14.52,1490.73,14874170.74
186,60.28,64.84,1.34,5.94,12.4,3.03,155.78,4356.75,9.42,37.19,80.72,5026.18,14.07,1889.9,25271415.33
187,55.47,59.99,-1.61,3.69,9.35,-2.42,87.76,3683.41,6.85,29.38,67.19,3950.15,10.86,1159.06,15611191.19
188,40.48,59.26,1.02,2.24,8.36,-0.28,72.88,3583.68,2.96,21.97,70.96,2118.36,5.29,711.2,4494668.71
189,49.03,62.55,-0.73,5.75,7.89,0.39,60.89,3974.19,7.18,31.82,71.03,3420.34,7.61,1229.2,11706748.0
190,54.62,65.92,-2.85,1.69,16.9,-6.94,290.64,4630.89,5.57,25.01,75.77,3657.82,54.61,1614.49,13391911.12
191,66.14,62.74,0.27,5.91,8.42,-1.9,75.14,4006.68,6.45,32.71,73.74,5449.6,16.81,1335.59,29706451.94
192,53.67,64.92,-0.73,1.74,7.85,-0.19,66.6,4276.19,6.99,31.59,75.97,3875.93,11.18,1231.43,15031551.87
193,45.68,61.62,3.24,5.13,19.98,9.34,411.44,4195.6,8.52,30.22,85.85,3091.64,95.92,2340.28,9575903.14
194,65.39,58.59,0.13,1.63,7.94,1.01,65.06,3493.67,10.9,39.38,71.79,5835.73,4.35,1772.1,34062838.97
195,49.59,62.0,1.36,4.83,12.83,2.84,164.65,4008.89,7.37,30.16,81.07,3383.83,16.34,1449.86,11458660.31
196,59.23,66.28,-1.77,0.44,11.64,-4.02,138.45,4531.51,11.96,44.64,76.62,5523.74,27.35,2482.97,30521595.0
197,57.74,64.91,1.92,4.19,12.86,4.67,168.19,4381.78,5.89,34.7,80.8,4560.38,31.22,1780.68,20806854.77
198,71.37,70.3,0.09,4.25,8.08,1.26,64.43,5009.95,8.23,36.87,83.12,6460.22,10.49,1591.44,41744671.26
199,55.45,65.57,0.49,2.05,8.1,1.67,62.82,4364.72,9.04,35.22,83.27,4319.82,13.41,1476.01,18669816.16
200,46.18,64.86,2.12,2.3,15.01,4.14,231.7,4432.37,5.23,26.82,83.11,2866.68,27.35,1470.37,8227491.73
201,47.68,65.13,-0.3,3.48,9.57,-1.11,89.73,4335.64,7.09,28.69,82.42,3095.47,10.48,1129.9,9590781.27
202,57.91,78.69,0.15,2.2,8.44,1.66,72.86,6266.76,5.93,29.92,92.49,4251.28,13.76,1153.15,18086180.72
203,48.15,64.4,-0.67,5.07,10.2,0.13,102.33,4249.41,8.55,34.14,75.24,3488.45,16.46,1525.82,12178131.23
204,51.77,59.58,1.15,1.63,10.67,0.93,119.5,3664.61,9.63,42.56,72.97,4495.83,12.63,2209.13,20220036.77
