74,97.46,64.65,203.61,4187.14,2.18,3.85,-0.34,5.77,21.97,43.19,155.23
75,98.57,53.14,204.16,2832.5,-1.2,1.63,1.58,-0.57,13.52,12.16,87.15
76,89.01,56.23,183.69,3172.49,-1.13,3.96,1.41,7.35,16.54,65.52,185.99
77,93.92,44.57,193.17,1995.91,1.64,4.18,-1.74,8.3,13.12,79.97,212.03
78,91.25,64.46,192.51,4165.84,0.29,6.82,-0.33,11.83,14.58,152.41,372.78
79,97.14,52.61,203.07,2778.34,1.52,3.66,0.32,6.64,22.02,54.54,168.43
80,98.29,58.15,201.58,3391.39,0.68,5.77,1.81,14.03,17.98,213.26,487.03
81,94.06,57.87,196.15,3359.31,0.55,5.22,-1.07,8.99,16.35,91.56,247.65
82,97.86,59.77,201.94,3582.09,0.48,3.07,1.01,7.06,17.7,59.55,184.77
83,98.15,59.1,203.47,3501.03,0.13,4.16,-0.38,9.09,15.17,92.45,248.99
84,92.01,53.41,190.94,2859.97,-0.84,3.31,-0.23,6.32,14.52,49.12,158.0
85,99.39,58.79,208.71,3466.85,0.55,2.66,-1.22,4.19,12.25,29.25,121.92
86,96.61,58.54,200.72,3436.91,1.45,4.13,2.96,11.23,22.49,135.29,332.16
87,102.88,51.13,213.07,2625.38,0.02,2.94,0.68,6.33,17.77,53.23,163.53
88,95.71,53.58,198.13,2881.07,-0.6,4.98,-0.78,5.06,11.12,34.8,127.27
89,92.46,42.88,191.66,1848.89,-1.69,5.12,-1.06,10.06,9.66,112.64,268.14
90,97.8,48.24,204.13,2336.67,-1.3,3.65,1.43,5.54,13.49,42.61,137.28
91,101.2,60.86,211.44,3715.87,-1.68,5.61,-0.92,9.25,7.41,98.3,262.45
92,92.06,58.05,192.27,3377.42,1.15,4.82,0.51,13.32,18.89,185.67,432.77
93,95.44,66.69,198.87,4456.39,-2.26,6.22,-1.37,13.37,8.3,187.44,445.35
94,94.9,40.7,196.55,1664.34,0.46,4.19,0.8,10.17,17.23,113.79,266.87
95,100.24,56.94,208.2,3252.79,1.9,2.99,0.42,10.61,21.93,121.65,309.14
96,94.44,49.41,196.24,2450.27,0.3,2.47,-1.5,3.07,10.56,22.04,96.66
97,97.28,47.75,201.56,2289.66,-0.73,3.13,-1.31,3.81,13.09,27.22,105.21
98,96.2,55.41,198.24,3079.74,-1.63,4.43,-0.42,7.68,10.08,67.91,195.35
99,105.92,57.53,220.84,3318.74,1.16,5.03,1.02,11.82,21.16,153.17,370.04
100,97.05,56.96,200.65,3253.08,1.86,3.55,-0.81,10.12,15.22,114.14,292.44
101,93.91,62.9,193.75,3967.49,-0.46,3.89,-2.59,9.06,6.57,91.04,251.65
102,94.87,67.67,197.71,4587.6,1.7,2.73,-1.01,0.01,14.97,13.19,100.51
103,104.72,58.42,214.58,3421.56,0.57,3.97,-1.76,8.88,12.22,92.74,249.5
104,97.14,58.96,204.07,3487.38,0.12,5.1,-1.5,8.66,14.44,90.22,241.0
105,91.45,57.64,188.24,3333.07,2.13,4.27,-1.52,10.72,12.32,121.11,304.72
106,85.75,53.76,178.58,2898.33,-0.34,5.27,1.5,6.52,16.14,52.42,162.04
107,96.04,60.41,200.35,3658.97,-1.53,4.06,-1.54,5.79,9.96,41.82,150.2
108,97.02,52.06,198.15,2720.76,1.0,3.3,1.58,5.37,22.82,42.25,141.34
109,95.46,57.9,197.94,3364.9,1.2,2.59,-1.88,6.43,15.64,55.08,171.53
110,103.23,70.88,214.13,5033.13,0.4,4.82,1.68,10.88,19.57,127.7,331.14
111,99.06,53.85,204.49,2910.42,-1.09,2.61,-1.14,5.71,13.27,45.39,144.69
112,97.1,55.47,201.9,3089.09,-0.9,3.9,-0.73,7.78,12.0,72.39,205.91
113,97.86,49.3,201.54,2440.69,-2.06,2.04,0.09,0.61,16.82,13.1,80.32
114,98.76,50.11,206.47,2521.23,-2.46,5.11,-0.07,9.81,10.5,104.58,260.95
115,94.42,54.83,194.09,3016.02,-0.91,3.54,1.91,6.93,16.51,54.81,167.44
116,99.17,55.72,205.78,3114.87,-0.95,4.92,0.74,10.05,15.33,114.95,285.51
117,104.42,71.79,216.97,5163.88,2.75,5.8,0.72,10.76,20.81,127.24,330.25
118,95.37,49.2,200.62,2428.13,-1.45,4.5,-2.1,9.21,4.75,90.16,234.02
119,95.61,72.61,200.37,5281.86,-1.11,5.74,-2.52,10.8,5.33,126.71,327.7
120,95.6,52.81,199.58,2801.9,1.81,2.02,1.51,1.6,18.16,12.2,82.6
121,89.27,53.08,185.87,2826.42,0.79,4.17,1.39,8.49,21.24,85.89,229.79
122,88.79,50.33,181.74,2541.76,-0.64,3.66,-1.08,6.99,9.39,58.73,168.39
123,96.51,55.35,199.76,3073.3,-1.06,4.95,0.74,9.21,12.89,95.48,245.51
124,96.52,67.21,198.04,4526.84,0.42,5.72,-0.85,7.59,14.25,64.89,200.38
125,93.99,47.38,193.3,2252.68,0.48,3.63,-0.69,7.9,16.0,69.56,192.23
126,93.01,66.54,194.18,4436.43,-0.26,2.37,0.6,3.15,14.78,18.56,106.64
127,94.44,53.37,196.8,2859.26,1.74,2.43,2.09,-1.12,24.11,11.21,80.63
128,95.26,56.05,198.46,3153.05,0.23,3.08,0.34,3.46,18.38,22.91,105.02
129,92.73,64.38,192.01,4156.31,0.9,4.42,0.58,8.12,19.43,73.56,210.8
130,99.82,67.87,207.94,4616.65,-0.72,4.11,1.24,10.54,18.02,124.95,319.93
131,94.8,57.71,194.99,3338.94,0.53,4.15,-0.61,10.9,16.04,131.28,325.52
132,98.59,50.19,204.6,2525.6,0.19,3.94,0.18,5.18,15.58,39.65,135.74
133,100.37,53.02,205.21,2821.15,2.15,4.21,1.16,12.51,22.27,165.04,387.36
134,99.87,67.01,206.45,4501.3,-1.24,3.35,-0.99,5.89,11.62,46.9,166.14
135,99.08,58.46,203.46,3425.39,1.41,4.19,1.14,10.98,15.33,127.9,313.35
136,96.77,60.52,201.68,3671.04,-0.58,3.54,-0.64,6.03,10.81,47.14,158.32
137,96.4,59.47,200.98,3546.75,-0.41,5.02,-1.93,10.92,9.28,129.48,321.26
138,96.81,64.87,199.86,4216.74,1.64,4.85,1.0,9.23,23.17,89.99,248.48
139,99.78,56.83,206.61,3240.03,0.58,5.62,0.59,8.17,15.71,81.66,223.94
140,97.65,47.91,202.58,2303.6,-2.05,3.3,-2.78,6.31,5.89,51.98,158.12
141,98.74,74.68,204.59,5588.36,-0.87,4.32,0.34,5.41,13.49,35.88,148.04
142,95.47,57.02,198.86,3262.39,1.42,4.05,-0.09,8.18,15.68,76.21,211.5
143,100.9,65.12,209.35,4251.77,0.64,5.44,-0.15,10.21,17.88,115.22,300.53
144,95.87,58.07,199.9,3380.57,1.75,4.37,0.89,11.17,23.33,133.01,329.98
145,92.71,61.87,191.06,3835.96,0.52,4.21,-2.97,7.3,11.81,63.27,189.95
146,87.61,51.79,184.79,2693.82,2.44,4.62,-0.0,9.34,18.34,97.24,252.46
147,96.5,52.71,201.41,2789.49,0.66,1.18,0.55,7.37,16.48,67.35,196.27
148,96.07,64.45,200.08,4160.08,0.69,3.84,-0.44,7.52,19.13,67.23,203.3
149,103.67,51.83,213.14,2696.53,0.96,3.19,0.59,7.86,17.22,70.61,200.01
150,95.53,66.94,201.29,4489.88,0.98,4.95,-0.95,11.28,14.85,139.38,352.42
151,98.52,54.01,204.37,2927.48,-0.08,5.6,0.02,8.85,16.86,89.17,237.18
152,97.95,55.12,202.14,3048.84,-1.27,3.11,0.26,5.38,14.17,39.18,135.46
153,95.83,52.2,201.16,2735.07,1.46,3.48,1.01,10.51,22.48,122.42,299.14
154,92.34,55.44,192.0,3085.65,-1.38,4.46,0.35,6.52,12.09,51.82,166.42
155,96.09,46.89,199.7,2210.22,0.04,4.1,-0.24,11.47,13.36,145.18,339.15
156,100.09,56.88,206.57,3245.42,1.59,4.15,-0.98,10.3,16.98,118.55,296.07
157,100.87,55.8,205.09,3124.46,-0.14,4.35,0.97,6.21,15.76,48.71,157.91
158,94.48,60.06,195.26,3619.05,1.1,1.96,0.78,3.58,17.96,26.37,119.59
159,101.96,54.89,213.88,3024.07,-0.64,3.52,-1.91,7.73,11.49,73.13,204.27
160,93.93,63.58,198.53,4049.96,2.16,3.29,-0.11,8.03,22.89,74.44,220.89
161,98.86,44.42,205.76,1983.15,-0.4,4.85,-1.61,10.49,12.26,121.37,288.86
162,98.43,53.64,203.96,2886.11,0.48,5.41,-0.96,9.09,12.84,94.37,246.59
163,104.19,62.17,215.98,3876.32,-0.82,5.69,2.06,7.11,20.84,64.73,193.69
164,97.39,58.03,203.11,3376.19,1.02,4.57,0.58,6.59,15.41,51.51,164.92
165,95.22,47.35,197.93,2250.28,-1.29,3.28,1.12,6.09,14.97,51.67,155.46
166,100.5,49.63,210.69,2470.91,-1.69,4.92,-0.56,8.57,11.56,85.84,227.44
167,97.35,51.64,203.2,2676.84,1.08,3.38,0.29,7.58,21.03,65.95,190.16
168,90.81,44.66,185.12,2005.91,0.24,6.1,-0.06,15.1,13.52,239.5,528.99
169,104.29,49.23,214.3,2431.83,-1.31,4.22,1.78,7.46,17.17,66.63,190.1
170,93.41,56.02,196.05,3149.8,-0.33,3.46,0.16,4.97,15.01,38.75,140.4
171,96.36,52.82,198.25,2800.14,0.95,4.8,-0.28,9.21,15.62,96.34,247.94
172,94.44,50.92,196.59,2599.27,-1.94,2.38,-0.23,7.46,11.41,66.24,190.13
173,94.46,64.09,197.05,4115.78,0.43,4.02,0.7,11.1,19.02,133.36,334.49
174,98.13,56.71,203.26,3224.54,0.24,5.05,2.17,7.06,21.75,57.52,177.19
175,92.56,65.1,192.73,4245.79,1.23,4.33,-0.34,8.37,22.09,82.57,231.72
176,103.15,58.26,215.94,3401.38,1.69,4.83,0.49,8.1,18.96,74.54,210.63
177,96.07,60.61,200.17,3681.1,-2.11,4.91,2.35,9.93,13.85,110.91,284.75
178,92.83,49.63,192.57,2473.67,-2.67,4.17,1.66,8.55,12.69,82.22,221.38
179,103.4,52.62,212.62,2779.54,0.71,6.38,-1.52,13.51,12.62,195.4,449.35
180,96.94,69.57,203.04,4851.76,1.16,3.18,0.9,4.62,19.73,36.41,145.68
181,95.18,62.94,196.81,3971.24,-0.84,5.51,0.55,10.17,13.8,116.47,298.52
182,95.21,46.01,195.81,2127.9,-0.88,4.03,0.8,7.57,15.75,68.3,187.84
183,98.97,45.56,204.22,2085.08,2.29,2.85,-0.0,5.35,22.29,35.22,120.12
184,94.38,61.18,195.89,3750.19,-2.39,3.97,-0.84,6.64,6.61,55.1,177.77
185,100.75,47.34,205.69,2251.26,0.18,4.88,0.04,9.78,16.86,107.96,267.1
186,90.86,48.32,187.34,2342.54,-2.69,5.35,0.91,11.28,9.87,139.53,331.18
187,91.53,56.66,190.48,3221.68,-0.46,2.41,-0.59,3.08,12.21,17.83,100.64
188,97.12,68.99,202.11,4768.65,-0.77,2.96,-0.68,4.09,15.66,25.99,124.81
189,103.92,59.95,216.18,3602.07,-0.21,3.92,0.98,7.12,15.8,59.44,183.7
190,97.87,47.25,200.67,2242.73,-0.91,2.55,2.5,4.77,14.82,39.1,132.79
191,90.26,58.24,189.25,3401.38,2.39,4.04,-0.14,11.11,20.57,126.91,315.25
192,106.11,60.44,220.69,3663.01,0.63,4.62,0.69,11.82,19.19,152.9,371.71
193,95.94,45.35,201.53,2065.46,0.63,3.38,0.45,9.28,14.08,97.73,248.3
194,94.08,62.63,196.22,3930.72,-1.15,3.74,-0.57,4.85,11.91,31.39,128.24
195,97.97,58.46,202.56,3428.93,0.97,5.5,-0.24,10.59,16.72,122.27,305.99
196,95.91,50.55,201.9,2564.62,0.28,2.53,1.71,4.89,18.66,34.95,123.19
197,96.96,62.37,202.04,3899.72,1.55,4.38,-0.86,9.99,16.82,110.02,286.63
198,98.17,47.59,204.48,2272.08,0.05,3.84,0.15,3.82,14.16,27.67,105.78
199,94.51,48.09,195.25,2323.14,-1.68,3.14,0.46,7.46,10.31,62.98,174.09
200,97.41,62.79,203.18,3952.11,-1.58,2.39,0.96,1.3,15.06,15.93,99.38
201,92.14,67.67,192.78,4588.73,-1.26,4.84,1.16,8.26,15.45,80.81,232.87
202,97.13,55.21,203.9,3058.5,0.22,4.79,-0.39,5.82,13.6,44.85,149.86
203,96.52,60.16,202.85,3628.97,-1.22,3.86,-1.43,6.9,7.79,58.28,183.82
204,92.5,52.76,193.94,2794.86,0.01,3.56,-1.04,9.34,10.65,98.42,247.97
205,96.72,48.01,199.86,2315.94,-0.52,3.1,-1.08,8.45,10.06,81.79,218.09
206,91.94,49.75,192.18,2485.18,-0.07,2.73,-0.91,4.34,13.83,30.67,118.44
207,94.97,60.71,199.54,3697.28,-0.78,5.46,-0.68,8.23,12.65,78.61,221.67
208,95.85,63.82,198.56,4082.38,0.09,5.85,0.86,10.3,16.81,116.88,305.36
209,99.29,58.93,203.14,3482.92,-0.39,3.6,-2.66,4.8,8.52,33.21,133.48
210,95.33,57.22,201.32,3284.36,-0.91,4.5,-1.33,8.71,7.95,88.37,239.6
211,93.73,55.08,197.01,3044.35,-1.83,4.62,-0.17,8.55,10.81,80.37,219.87
212,92.25,56.8,193.01,3236.03,-0.1,3.99,1.22,8.52,15.47,82.03,225.08
213,100.93,49.51,208.7,2462.27,0.73,2.58,-1.19,3.13,14.09,22.08,100.92
214,99.2,57.32,205.31,3298.73,1.8,4.3,0.31,7.2,21.17,61.81,186.41
215,92.83,67.74,193.86,4598.6,1.39,2.34,0.35,2.6,15.0,20.43,115.74
216,91.69,60.99,192.28,3733.0,-0.31,3.46,1.05,2.64,17.39,20.0,105.32
217,94.7,56.47,197.56,3198.75,-0.21,3.1,1.57,6.42,18.48,51.3,165.67
218,94.15,60.47,196.23,3667.74,0.76,5.2,-0.7,10.33,17.08,116.57,298.34
219,94.3,49.95,195.12,2504.51,-0.26,4.18,-2.15,11.23,11.71,136.46,330.53
220,94.24,64.4,196.73,4156.59,0.9,4.4,-3.09,12.5,7.62,168.58,405.86
221,94.9,59.45,197.22,3541.2,0.2,3.93,1.37,5.57,18.29,41.62,149.45
222,96.01,59.54,200.29,3555.2,0.26,2.88,-0.07,8.54,15.59,85.84,236.25
223,95.35,52.35,195.08,2747.54,1.29,5.59,-0.98,12.4,17.6,160.31,375.86
224,97.44,56.86,205.28,3243.65,-0.91,4.41,0.31,7.87,12.61,70.31,203.47
225,95.07,52.63,199.14,2777.62,1.54,5.32,1.35,10.74,18.68,122.68,300.03
226,99.0,47.86,207.48,2298.21,-3.06,3.27,1.1,4.7,8.25,36.06,124.27
227,89.37,61.55,185.15,3797.81,0.19,5.56,-1.48,5.29,10.97,35.1,139.3
228,91.5,65.41,193.23,4287.61,-0.27,4.28,-0.84,9.47,15.79,98.16,264.16
229,96.08,63.86,200.74,4087.73,0.76,2.36,0.06,5.54,17.13,41.38,152.97
230,100.93,49.06,209.94,2414.06,-1.7,2.6,-1.35,-0.09,9.91,14.63,86.86
231,93.44,61.54,196.38,3795.8,-0.83,4.54,1.37,7.13,16.28,60.88,187.05
232,95.97,59.71,199.75,3574.62,0.32,2.55,2.63,5.95,19.51,50.83,170.68
233,96.91,56.91,201.49,3249.27,1.26,4.76,1.58,10.11,19.03,108.36,277.16
234,99.75,58.24,207.46,3402.61,1.11,5.75,-2.51,13.96,9.95,206.47,476.25
235,104.11,51.44,213.99,2657.19,-1.23,2.44,0.17,8.49,11.46,83.71,224.2
236,100.53,64.07,207.6,4114.9,-0.63,4.31,-0.15,13.95,13.72,201.06,471.27
237,98.02,46.05,205.25,2133.31,-0.23,5.04,-0.47,10.12,14.69,115.2,282.93
238,94.55,55.64,193.0,3105.1,-0.73,6.13,0.73,10.31,15.31,121.26,303.46
239,99.11,59.19,203.45,3509.92,2.22,2.43,-2.69,2.66,12.54,14.77,94.76
240,95.55,58.51,197.44,3433.95,1.15,4.08,-1.04,5.18,15.99,37.73,140.77
241,98.15,56.78,203.95,3235.1,2.08,5.21,-0.63,10.31,21.46,114.8,291.74
242,94.05,63.66,194.2,4061.15,-0.7,4.19,-2.28,11.84,10.37,148.65,366.15
243,95.38,49.86,198.04,2495.16,-1.9,4.19,1.41,8.4,12.26,76.67,209.88
244,95.87,48.49,198.25,2359.63,-0.39,2.42,-0.47,5.37,15.96,46.19,145.94
245,100.16,62.64,208.25,3934.44,-0.66,3.64,-0.21,8.03,14.96,76.6,223.64
246,98.07,58.23,201.23,3397.53,2.56,3.51,-0.3,7.42,19.8,66.72,196.19
247,100.09,55.37,208.23,3076.37,-1.49,4.32,0.07,7.06,15.36,57.25,171.05
248,87.02,56.28,179.8,3177.67,-0.21,3.43,-0.74,3.35,14.47,19.93,101.38
249,95.07,67.61,199.81,4581.5,-3.09,5.41,2.19,11.33,14.02,136.29,346.66
250,97.73,62.64,200.75,3933.68,-1.05,6.02,1.35,10.45,16.86,120.36,306.57
251,100.02,56.31,208.87,3179.38,-0.19,5.63,2.06,14.46,17.19,216.75,497.52
252,91.02,55.94,190.02,3139.41,-0.61,5.77,-1.15,8.14,5.63,74.81,206.47
253,97.42,60.84,201.88,3712.65,-1.7,4.23,0.24,8.54,9.7,80.83,227.43
254,99.4,53.11,204.67,2832.77,-0.02,4.28,1.71,7.87,18.54,70.18,196.72
255,97.68,44.88,202.11,2024.08,0.54,3.2,1.35,9.47,19.11,102.03,252.96
256,95.85,54.12,198.44,2935.4,1.18,4.81,2.02,10.9,20.16,132.09,323.43
257,94.51,57.44,196.14,3310.78,0.43,3.31,0.74,8.71,18.98,90.49,241.36
258,93.41,59.2,193.12,3513.97,0.57,4.75,1.09,8.48,19.28,78.48,217.65
259,91.62,54.3,189.35,2959.19,-1.08,3.48,3.35,9.18,18.7,92.91,245.79
260,103.49,65.39,213.78,4287.52,1.47,4.48,-0.95,13.36,16.44,190.53,449.66
261,99.1,54.6,201.63,2990.25,-0.29,4.75,2.56,10.1,20.1,110.06,278.95
262,98.02,60.86,203.28,3714.22,0.67,4.19,0.34,5.21,15.99,37.98,142.94
263,97.33,59.46,201.77,3546.28,0.01,3.89,-0.62,7.99,8.64,74.72,209.06
264,97.09,45.95,200.47,2120.05,0.99,2.35,-1.46,7.33,17.54,67.61,187.36
265,95.72,64.9,198.77,4223.64,1.66,4.59,-0.68,11.38,20.81,138.28,345.14
266,92.73,40.24,191.34,1631.0,0.82,4.47,-0.25,8.3,18.51,75.49,196.14
267,99.02,74.17,208.13,5512.93,-1.66,5.04,-0.71,9.87,15.52,108.75,295.97
268,93.27,54.19,194.53,2946.35,-2.39,2.79,0.01,6.45,7.24,52.53,166.62
269,88.18,60.36,183.35,3652.53,-1.56,3.23,-0.58,4.04,10.83,28.41,122.65
270,99.2,56.33,208.81,3183.8,-1.16,3.23,-0.25,2.84,12.54,16.24,94.98
271,100.98,64.36,209.74,4152.25,1.36,3.77,1.09,8.08,22.22,75.01,220.29
272,90.93,56.25,188.93,3171.74,-0.06,3.72,-1.25,7.62,12.45,69.19,196.64
273,100.41,52.28,206.74,2743.31,-0.5,3.23,-0.25,5.46,9.47,38.46,136.81
274,98.82,55.58,206.24,3100.2,-1.15,4.72,0.24,9.15,15.35,92.53,245.23
275,97.12,55.12,201.58,3046.02,0.09,6.35,0.27,13.54,15.98,196.54,452.86
276,103.82,58.74,215.66,3457.78,0.28,2.76,-1.43,6.06,15.53,47.34,157.31
277,95.03,56.82,197.29,3237.04,1.49,5.41,-2.51,11.35,12.76,137.61,338.16
278,91.95,54.9,189.22,3024.73,-1.07,4.2,-1.76,9.18,11.06,92.43,247.48
279,94.41,56.6,197.17,3213.16,0.64,4.28,1.0,6.07,20.37,47.11,153.31
280,98.52,45.23,202.48,2056.43,2.46,4.75,-0.14,10.65,19.45,119.42,288.69
281,103.58,61.18,214.63,3753.84,-0.39,2.31,0.61,5.56,16.07,37.74,139.96
282,97.49,63.06,203.48,3986.84,-0.11,2.58,0.12,5.46,14.26,41.4,151.86
283,97.15,55.39,203.75,3080.53,0.91,3.1,-1.53,4.98,17.24,33.19,125.46
284,99.26,53.22,208.24,2844.54,1.67,2.02,-0.22,4.65,19.45,34.94,130.28
285,96.17,54.7,199.71,3003.09,-0.84,3.54,-0.17,5.39,11.59,38.74,136.57
286,96.47,45.09,198.58,2043.13,0.51,4.33,0.54,10.24,20.82,118.47,286.43
287,93.98,53.47,192.3,2870.23,0.87,3.51,0.31,6.08,15.06,48.87,154.76
288,94.07,55.9,197.11,3135.04,-1.02,3.78,-1.12,6.5,10.22,54.94,171.59
289,89.64,51.17,188.31,2629.92,0.72,4.28,-1.3,14.4,12.33,217.17,488.54
290,104.78,53.1,214.85,2829.61,0.66,2.57,-0.57,6.23,15.29,51.45,162.45
