77,54.87,74.72,66.87,2.39,-0.46,20.92,0.5,260.1,5600.65,712.34,67875.7
78,64.76,75.23,55.09,4.47,-0.94,19.73,4.05,285.2,5678.66,768.83,81537.36
79,58.49,73.79,47.85,5.12,-1.25,18.01,1.65,272.85,5459.2,731.0,74628.92
80,60.9,71.0,46.72,5.57,-0.53,18.25,1.19,267.18,5054.26,713.73,71568.48
81,71.14,70.3,56.57,3.59,-0.4,19.52,3.02,288.81,4960.77,765.69,83608.47
82,55.16,76.25,55.21,3.12,1.25,21.66,1.96,267.18,5832.17,733.04,71589.18
83,55.96,75.25,50.85,3.61,-0.41,17.27,5.01,266.29,5688.68,730.16,71106.53
84,65.25,80.22,55.83,5.43,1.01,18.53,3.08,292.4,6450.91,788.74,85704.61
85,73.81,71.18,50.69,4.67,-2.58,21.45,-0.39,292.91,5076.07,771.81,85988.07
86,70.58,74.61,54.62,3.73,-2.49,21.64,2.8,293.6,5586.47,784.2,86401.27
87,68.89,74.54,51.22,3.29,0.23,19.78,1.41,289.27,5573.92,768.44,83868.7
88,72.85,69.33,51.23,5.29,-2.04,21.14,0.15,287.08,4817.41,756.74,82604.73
89,67.6,68.63,49.52,2.32,-0.12,17.4,3.79,275.51,4727.88,731.61,76081.5
90,66.57,72.09,47.6,3.91,-0.55,18.84,-0.73,279.41,5207.53,741.33,78248.02
91,60.09,66.11,59.02,2.73,-0.48,18.59,0.2,260.37,4382.79,685.9,67996.07
92,64.49,73.0,54.2,4.95,-1.2,18.59,1.15,280.52,5346.59,742.97,78889.88
93,67.7,71.34,53.19,3.99,-2.74,20.84,0.79,279.25,5102.11,745.75,78172.83
94,53.4,77.35,58.73,2.26,0.65,17.3,-0.06,265.59,5998.31,722.71,70746.88
95,60.67,73.31,51.04,1.73,1.57,21.03,3.4,272.88,5392.18,744.04,74655.85
96,66.87,74.3,54.99,6.97,1.06,18.84,3.67,286.94,5534.35,768.66,82532.12
97,67.92,73.08,44.04,4.14,-1.67,14.85,-0.59,283.02,5348.94,741.02,80278.53
98,60.23,76.65,50.83,3.59,0.18,17.44,-0.58,277.97,5885.83,743.1,77462.93
99,71.26,72.31,45.72,3.95,0.19,19.34,2.32,284.66,5250.19,758.55,81213.45
100,64.37,71.99,44.29,4.47,-0.77,20.44,0.31,278.36,5194.06,740.43,77655.2
101,76.98,76.02,51.59,3.96,-1.71,21.53,2.9,309.35,5794.07,819.42,95895.5
102,67.49,73.13,56.78,3.1,1.92,21.59,2.41,283.22,5365.34,758.54,80406.89
103,76.6,75.48,57.78,4.77,-1.39,16.61,3.55,308.31,5719.73,808.11,95262.11
104,66.24,69.59,50.61,3.06,-0.39,16.42,1.73,273.54,4857.13,724.51,75013.05
105,64.2,73.52,61.35,3.89,-0.2,21.42,1.11,281.65,5418.79,755.87,79542.9
106,43.46,75.06,52.1,3.98,-1.3,15.69,-0.74,240.74,5645.65,663.5,58143.04
107,57.77,76.22,51.49,3.44,-0.12,18.41,4.99,271.76,5831.27,741.95,74047.67
108,72.38,71.54,49.24,2.72,-0.34,17.21,0.79,287.82,5126.68,756.61,83028.7
109,56.69,76.12,58.25,5.08,-0.78,20.67,2.77,268.71,5812.33,738.85,72411.89
110,60.36,72.21,57.74,4.58,-0.98,20.32,-2.01,270.39,5223.96,720.02,73309.95
111,64.48,72.97,52.66,4.9,0.2,22.01,0.04,278.92,5338.99,749.9,77987.69
112,52.14,72.69,54.82,4.38,-1.46,14.68,-3.8,249.68,5290.3,666.22,62537.81
113,77.44,71.87,44.99,5.22,-1.32,17.66,-1.44,302.78,5175.88,782.42,91857.46
114,70.25,71.73,59.32,5.05,-0.23,20.25,-0.86,283.47,5162.04,748.11,80565.42
115,62.21,76.86,62.51,5.56,-2.1,18.81,-0.23,281.12,5913.65,754.83,79243.49
116,73.61,73.7,54.43,3.84,-1.29,16.97,-1.03,297.92,5436.8,778.44,88946.57
117,67.99,75.23,59.51,5.34,-0.76,18.83,4.05,292.54,5681.93,780.08,85790.32
118,65.17,74.54,51.47,3.99,-0.34,18.36,1.21,280.71,5568.36,749.35,78987.82
119,60.15,74.06,63.26,4.88,-1.75,15.33,2.21,269.64,5500.72,725.21,72921.01
120,64.67,71.49,45.87,5.24,0.2,21.69,1.9,278.02,5130.07,749.64,77476.17
121,71.38,70.74,61.86,4.65,-0.63,18.32,0.28,289.04,5015.08,755.8,83752.46
122,70.25,73.79,56.96,6.38,1.23,17.9,1.49,292.35,5467.37,766.02,85667.73
123,69.29,76.78,47.17,4.93,-1.65,17.77,0.36,296.79,5910.65,781.14,88271.91
124,74.38,72.31,51.19,4.45,-0.48,18.5,1.32,296.32,5246.24,778.53,87990.21
125,66.3,68.23,50.47,4.82,-3.0,15.76,-0.5,275.18,4663.55,721.4,75902.38
126,76.67,69.86,57.77,3.75,-0.09,18.73,-1.55,295.97,4890.48,765.11,87796.15
127,78.5,71.18,51.25,1.7,1.18,22.11,2.46,305.64,5084.11,803.7,93608.98
128,67.25,68.11,61.53,3.86,-1.44,18.81,-0.31,269.97,4650.59,711.64,73089.4
129,59.74,72.16,47.61,3.55,-1.31,17.07,-0.98,265.24,5219.07,709.85,70535.48
130,59.56,77.68,56.19,3.31,-0.4,19.18,1.23,276.49,6047.49,748.13,76651.76
131,61.9,76.1,51.77,3.69,-0.74,15.4,-1.65,277.51,5802.0,735.36,77213.63
132,81.74,69.37,51.08,4.55,-1.64,22.64,-0.33,308.02,4822.89,800.34,95060.85
133,58.75,71.91,50.03,4.62,-1.16,16.44,-1.44,264.84,5180.99,703.3,70327.4
134,73.99,76.78,56.3,7.01,1.62,20.79,3.59,307.17,5915.49,816.19,94554.62
135,57.03,72.35,48.76,5.35,-1.27,22.03,-2.03,263.79,5240.24,710.39,69771.88
136,70.29,71.65,55.33,4.4,-1.2,18.92,-0.59,286.55,5140.86,751.64,82309.16
137,76.15,70.37,51.52,3.39,-0.87,19.07,-1.27,297.83,4957.51,769.76,88887.93
138,66.61,73.21,53.69,6.38,-0.14,20.24,3.46,284.76,5377.1,763.27,81286.74
139,61.42,68.68,41.87,3.72,1.63,20.0,3.4,265.15,4741.33,713.88,70469.59
140,70.01,72.64,49.49,5.29,-1.16,18.4,-0.24,286.57,5287.06,756.35,82308.36
141,61.1,71.24,54.76,5.63,-0.13,20.91,1.28,270.71,5091.41,732.49,73476.66
142,66.47,72.78,46.87,4.57,-2.07,19.35,-0.47,286.15,5306.8,750.33,82064.72
143,65.87,70.5,58.17,3.89,-0.63,13.51,-0.73,274.71,4981.04,715.63,75667.96
144,67.8,72.41,51.43,4.39,-0.49,22.84,0.53,283.97,5257.92,758.56,80828.72
145,65.23,76.03,49.46,2.46,-0.47,19.54,1.46,286.94,5794.0,766.24,82525.31
146,52.21,69.88,55.72,4.91,-2.54,15.22,1.21,249.52,4896.28,670.02,62458.2
147,57.93,69.97,60.37,4.95,-0.65,19.95,4.3,258.29,4917.56,703.86,66921.33
148,58.27,73.67,54.25,5.13,-2.5,20.06,-1.84,268.42,5433.41,719.72,72246.07
149,70.42,71.32,53.29,3.58,0.83,22.01,3.77,288.86,5105.94,770.09,83632.32
150,65.17,75.02,61.15,4.09,-0.43,25.01,1.98,285.0,5650.23,775.83,81438.09
151,55.49,69.13,49.23,3.23,0.71,17.27,2.96,256.18,4798.68,689.98,65808.69
152,55.19,76.76,49.88,4.96,-2.13,17.64,1.64,266.65,5904.12,726.72,71293.41
153,58.85,71.8,58.0,4.4,-0.7,22.72,0.59,265.15,5166.33,718.69,70506.27
154,65.12,75.71,61.55,6.07,0.76,21.97,6.49,288.7,5754.87,785.41,83562.88
155,75.23,75.3,48.85,3.99,0.15,21.28,-0.39,308.37,5684.92,811.21,95283.43
156,49.3,71.85,53.89,3.6,-0.47,19.64,0.88,243.13,5174.02,670.01,59307.24
157,64.03,67.59,54.63,3.81,0.09,23.72,2.65,263.98,4583.7,714.98,69881.1
158,63.44,71.92,47.06,3.19,1.28,19.79,2.07,275.61,5186.87,738.65,76145.95
159,66.37,75.49,56.52,2.79,-0.09,22.98,-0.27,285.97,5711.19,768.07,81980.35
160,63.67,72.79,53.14,2.53,0.51,20.76,-0.59,277.61,5311.21,741.13,77260.77
161,54.11,77.42,57.98,4.0,-2.16,17.75,-0.19,268.08,6005.34,729.84,72074.18
162,60.35,72.41,50.23,5.76,-1.52,18.47,0.29,265.28,5257.83,713.8,70562.15
163,69.84,73.93,51.93,4.19,-0.66,21.46,-0.25,289.5,5480.17,770.76,84004.13
164,62.42,69.24,61.36,5.41,-1.15,21.68,4.25,267.81,4817.8,724.07,71932.77
165,71.3,72.31,47.47,3.7,0.72,19.04,2.98,292.93,5241.99,775.88,85986.09
166,71.44,75.8,54.13,4.04,-1.41,17.62,1.44,299.51,5761.71,789.61,89902.88
167,64.2,78.0,49.83,3.7,-1.68,18.08,2.77,290.7,6099.83,776.92,84697.37
168,52.75,70.1,47.12,3.56,-0.36,17.32,-0.41,251.19,4925.72,675.34,63276.57
169,62.43,71.3,50.77,4.34,-0.58,21.61,-0.03,270.52,5095.63,724.62,73372.55
170,76.94,67.76,48.46,4.01,-0.46,15.48,0.46,289.0,4607.76,743.9,83705.34
171,55.64,74.91,58.5,5.29,-0.15,21.22,2.77,264.1,5632.5,727.26,69956.88
172,65.43,74.19,52.71,3.62,0.88,19.45,1.45,283.83,5517.2,759.29,80754.93
173,73.46,72.18,56.95,4.83,0.28,17.1,1.45,293.75,5224.67,770.66,86489.51
174,58.23,77.25,53.16,3.84,-2.34,19.96,1.9,276.29,5983.52,748.55,76538.5
175,75.58,68.72,46.74,3.83,-1.97,17.15,1.54,291.32,4736.99,757.65,85044.67
176,63.11,74.95,61.87,4.55,-1.1,15.98,0.02,280.06,5627.78,742.82,78644.33
177,49.63,74.12,59.42,3.8,-2.2,14.53,0.79,252.75,5507.19,682.33,64086.6
178,64.64,76.24,61.25,3.05,-1.49,18.28,1.37,284.11,5826.29,761.18,80937.68
179,74.43,76.44,54.12,5.25,-0.82,19.51,-0.2,306.92,5854.78,803.98,94396.7
180,69.4,78.21,56.98,4.27,-1.19,16.47,0.15,295.49,6126.74,780.87,87526.83
181,78.39,71.9,58.61,5.46,0.28,20.86,-0.2,303.97,5187.11,793.37,92607.12
182,68.05,79.61,53.57,4.78,-1.94,20.99,1.79,297.77,6358.16,799.25,88874.1
183,61.47,74.14,52.24,3.53,0.35,20.04,1.6,275.74,5515.08,742.6,76231.53
184,71.22,70.01,44.88,4.06,-0.34,15.6,2.06,287.6,4914.02,751.7,82882.41
185,47.83,71.82,54.22,3.67,-2.33,21.25,-1.17,245.34,5166.4,671.17,60382.49
186,67.77,69.86,58.23,4.06,-1.66,14.26,0.04,278.66,4890.42,727.29,77851.73
187,73.04,68.58,55.36,3.9,-1.35,19.74,2.14,287.03,4719.76,757.3,82583.53
188,63.72,72.94,58.68,4.67,-2.17,19.42,1.21,280.97,5331.47,748.71,79147.28
189,57.99,73.4,46.61,4.95,-1.49,15.59,2.19,266.1,5401.86,712.49,70988.71
190,65.62,76.59,54.32,4.11,0.43,21.52,3.51,291.01,5886.57,789.38,84887.9
191,71.69,68.58,44.13,2.95,-1.17,20.29,-0.86,287.31,4712.81,748.87,82717.74
192,59.31,71.66,48.99,2.45,-0.08,16.19,-0.18,265.29,5149.34,707.8,70565.42
193,54.13,71.0,48.05,6.17,-1.06,16.02,0.79,257.06,5052.46,694.18,66264.67
194,93.77,70.65,57.6,3.04,-0.86,17.81,0.85,332.6,4998.45,844.53,110828.94
195,71.21,69.92,46.6,3.32,0.07,19.53,1.78,281.33,4896.9,745.47,79322.2
196,65.8,77.26,50.46,3.37,-0.99,18.07,-1.18,288.01,5974.85,763.78,83147.28
197,56.94,79.03,52.34,5.01,-1.76,17.15,2.0,276.65,6261.82,747.75,76740.58
198,74.57,76.1,42.62,5.04,-1.66,19.82,5.29,302.96,5816.38,807.04,91967.69
199,76.69,74.4,49.45,4.97,-0.4,19.63,2.72,306.64,5549.68,805.19,94214.83
200,67.63,73.62,51.23,4.94,-2.86,18.84,2.66,287.17,5433.19,762.36,82659.85
201,59.05,69.24,61.46,4.25,-0.68,20.61,3.64,259.5,4811.7,703.4,67544.69
202,78.33,72.73,51.99,3.74,-1.07,16.67,1.67,304.21,5304.28,792.41,92731.65
203,56.57,75.71,51.9,4.78,-0.85,19.85,1.82,270.03,5750.75,734.29,73110.4
204,61.08,76.8,52.15,3.96,0.8,18.36,1.19,277.82,5915.33,751.13,77380.2
205,58.26,72.83,58.05,3.75,-1.42,21.16,-0.98,268.1,5309.92,722.67,72087.04
206,50.51,72.76,55.76,4.3,-0.55,17.04,0.55,250.93,5309.72,683.54,63164.99
207,70.01,67.39,52.46,3.55,1.29,24.53,1.25,280.64,4554.85,746.18,78937.57
208,62.13,70.16,58.53,3.04,0.66,20.61,2.27,271.53,4942.41,729.13,73931.89
209,68.13,70.66,47.35,3.14,1.07,15.54,1.99,280.97,5010.02,737.27,79122.43
210,58.92,75.92,56.25,2.39,-1.45,19.33,3.63,271.24,5785.24,738.55,73770.97
211,64.96,72.38,58.22,3.33,0.81,19.91,0.51,278.13,5254.85,740.98,77555.07
212,55.06,72.2,51.36,4.48,-0.17,20.34,2.39,262.09,5233.22,715.37,68882.89
213,69.02,71.99,42.24,3.84,0.08,21.61,0.35,284.88,5191.36,753.6,81325.09
214,69.9,72.04,55.78,3.93,-0.32,18.82,-2.95,288.71,5196.53,749.77,83554.83
215,70.15,76.02,51.61,3.48,-1.15,17.56,-0.91,301.0,5784.97,781.74,90791.89
216,53.94,76.21,46.36,3.26,0.65,20.41,1.94,262.72,5820.57,722.35,69205.53
217,68.96,73.01,63.1,2.48,1.71,23.11,3.14,284.73,5350.54,769.16,81283.2
218,71.1,73.32,51.16,3.36,0.81,17.29,-0.46,292.06,5386.76,765.74,85489.41
219,62.35,73.67,55.06,1.68,0.44,19.27,1.51,272.12,5441.01,729.8,74254.89
220,59.76,70.64,54.12,4.65,-3.4,17.73,2.84,262.32,5004.86,707.03,69006.93
221,64.33,75.2,52.24,3.55,-0.72,21.68,1.51,284.28,5674.81,764.75,81010.08
222,56.56,68.23,54.86,4.82,-2.71,18.59,2.39,257.32,4673.74,691.03,66400.47
223,78.23,79.12,48.93,4.3,-0.92,19.77,-0.14,314.17,6272.05,825.83,98898.73
224,61.94,67.35,60.84,4.84,-1.61,17.03,-0.79,261.72,4549.64,688.04,68702.18
225,78.68,74.42,51.99,5.31,-1.11,18.87,0.21,311.11,5549.49,811.02,96984.14
226,46.2,71.37,51.05,2.31,0.26,18.73,1.1,238.28,5107.32,655.69,56962.12
227,71.12,75.15,62.19,5.68,2.7,15.95,3.18,293.18,5667.48,776.27,86169.67
228,76.21,74.98,55.87,4.39,-0.81,18.8,0.02,305.05,5636.91,798.55,93256.36
229,68.08,69.82,55.29,5.05,-1.26,19.69,0.66,282.24,4888.51,749.5,79858.14
230,60.61,74.86,52.25,2.41,-0.24,21.86,0.5,276.02,5617.03,749.7,76379.29
231,61.1,75.68,55.56,4.83,-1.55,16.51,4.29,279.17,5746.09,748.1,78134.86
232,65.42,69.8,59.12,3.48,1.29,21.15,2.95,274.05,4888.67,735.14,75308.18
233,76.61,75.09,50.28,3.18,0.11,20.87,2.42,305.43,5656.63,808.04,93473.6
234,70.74,74.15,54.33,4.12,-1.15,18.94,0.29,292.04,5510.62,773.69,85484.25
235,59.64,69.32,59.65,4.69,0.62,21.25,4.78,262.83,4826.85,713.86,69281.83
236,58.43,69.38,54.04,5.03,-0.97,16.63,1.19,256.1,4830.32,686.38,65776.37
237,58.48,75.69,60.42,3.53,-0.89,16.88,2.59,275.67,5745.26,742.67,76208.03
238,61.66,69.86,58.22,4.61,-0.65,21.52,2.79,265.11,4899.74,721.09,70483.99
239,67.16,71.98,47.68,4.42,-1.68,16.7,-0.84,282.08,5190.0,741.2,79753.19
240,77.24,68.48,49.78,4.49,-1.08,17.86,1.35,294.43,4699.9,761.59,86873.82
241,54.94,75.95,61.93,5.08,-0.31,17.17,4.22,262.11,5789.69,716.1,68920.44
242,63.69,71.91,51.57,5.45,-0.39,18.27,1.44,276.06,5183.79,736.72,76399.34
243,61.64,76.5,53.3,5.64,-0.4,17.0,1.01,280.85,5868.38,750.05,79080.41
244,57.68,71.53,45.16,4.76,-0.61,18.57,0.18,260.46,5132.18,703.26,68014.21
245,59.35,73.0,52.98,3.07,-0.09,16.64,-0.18,270.06,5340.13,721.41,73121.66
246,68.62,73.28,56.03,3.69,0.19,18.57,-3.08,290.28,5376.31,761.21,84463.25
247,61.29,70.84,53.56,6.39,-1.87,21.49,-0.71,269.28,5028.28,723.37,72706.36
248,70.53,78.16,62.21,3.53,-0.99,16.89,-2.45,302.06,6117.06,790.0,91451.13
249,80.05,67.47,53.05,3.65,0.37,23.37,-1.48,296.9,4565.9,773.6,88335.13
250,76.25,73.03,62.08,4.35,-0.74,20.56,1.81,300.15,5349.48,789.61,90304.82
251,64.94,72.16,53.49,4.58,0.78,21.05,1.26,280.99,5220.59,751.49,79149.81
252,45.27,75.75,49.15,5.26,-1.11,20.93,-1.5,248.99,5751.09,686.88,62191.95
253,66.23,73.48,52.84,4.1,-0.47,21.65,0.09,286.24,5411.78,762.41,82123.87
254,63.85,69.42,49.4,5.05,-1.87,14.43,-0.16,267.57,4827.94,703.11,71773.02
255,71.74,74.34,56.77,5.05,0.56,18.66,0.71,296.67,5540.11,777.98,88218.13
256,61.98,73.26,51.37,4.16,1.0,20.89,1.37,274.18,5379.98,740.83,75366.49
257,59.86,71.76,51.48,3.6,-1.44,20.51,-2.22,267.84,5158.63,715.04,71926.61
258,71.07,73.85,47.81,3.7,-0.73,17.39,-0.97,288.29,5464.96,756.33,83301.39
259,50.0,71.21,52.38,4.84,-1.4,15.87,0.11,248.19,5086.48,673.76,61794.11
260,61.45,68.31,50.77,3.65,1.26,18.98,2.47,262.28,4683.04,701.3,68972.39
261,67.9,71.65,63.58,2.09,-0.19,22.05,1.99,283.63,5148.19,755.94,80660.84
262,58.85,78.44,41.98,6.64,1.48,18.81,3.21,276.03,6170.51,753.66,76372.75
263,65.62,68.12,53.9,4.26,-1.89,21.77,2.01,271.56,4657.23,726.14,73931.04
264,74.0,76.45,51.26,3.12,1.9,20.96,4.32,306.29,5862.77,816.13,94012.41
265,74.31,75.84,61.17,5.53,-2.43,21.46,3.64,302.05,5772.47,802.06,91450.13
266,62.65,71.39,61.97,3.8,-1.11,19.92,-2.33,273.06,5104.79,725.28,74776.78
267,83.11,74.18,49.43,5.35,-1.46,19.25,1.44,319.24,5513.04,827.51,102100.65
268,69.44,75.05,47.03,3.97,-1.04,18.88,0.88,293.81,5644.59,774.91,86508.95
269,52.54,71.27,50.16,3.92,-3.03,18.77,0.64,251.33,5090.96,684.24,63354.68
270,65.16,65.81,51.03,4.24,-1.09,20.17,-0.65,266.41,4339.77,702.19,71155.84
271,63.27,73.66,57.51,4.07,-1.13,21.45,0.71,277.11,5438.52,746.74,76992.88
272,61.87,74.27,58.58,3.41,0.09,21.03,2.28,274.61,5536.41,743.61,75615.35
273,74.42,73.13,53.54,5.25,0.74,21.17,2.38,302.87,5364.79,799.61,91926.23
274,57.72,76.75,51.35,4.49,-1.47,22.23,3.13,276.12,5906.59,756.51,76436.59
275,65.39,67.85,51.91,4.81,-1.44,21.51,0.87,270.38,4619.5,723.92,73295.17
276,56.28,74.94,52.77,5.21,0.3,20.94,4.6,265.59,5642.4,729.86,70733.93
277,48.05,73.58,56.39,6.81,1.41,19.06,1.68,244.61,5425.82,679.74,60034.57
278,67.77,72.83,51.83,4.15,-0.75,19.03,-2.0,287.42,5313.15,755.51,82803.07
279,73.33,68.74,48.61,4.37,0.38,17.36,1.4,287.69,4740.06,749.26,82949.23
280,62.19,67.25,56.32,1.0,-0.2,19.51,-0.59,261.92,4535.59,694.86,68790.81
281,62.07,70.09,50.64,4.69,-1.72,16.27,-0.39,268.5,4924.53,706.76,72281.43
282,64.93,68.15,58.88,5.02,0.29,21.24,2.72,270.44,4661.18,722.33,73346.96
283,58.24,66.79,56.01,4.56,-1.58,20.19,-0.01,251.94,4470.46,679.08,63660.67
284,67.34,73.78,46.89,4.82,-0.21,19.93,-0.42,283.7,5454.92,757.04,80668.25
