175,92.52,110.17,54.98,11.64,5.28,21.47,-0.57
176,82.87,102.06,68.28,9.14,7.42,19.67,3.12
177,88.39,87.91,48.84,10.58,2.92,21.3,2.06
178,85.82,103.8,49.37,9.41,3.82,18.61,2.14
179,108.25,103.39,60.5,10.05,5.29,20.68,3.04
180,93.68,98.24,37.29,8.54,4.36,16.65,-1.22
181,90.9,105.21,48.0,11.04,6.49,21.47,2.78
182,96.14,100.28,46.68,9.44,4.6,20.5,3.24
183,113.79,96.98,63.21,9.75,5.34,19.71,3.81
184,103.71,90.62,54.38,9.16,2.72,17.86,0.16
185,103.15,106.17,57.66,11.41,3.91,23.62,4.99
186,82.08,82.22,60.33,9.21,4.3,19.3,3.41
187,102.3,96.1,40.71,10.53,3.7,21.44,5.95
188,117.07,104.9,31.24,10.96,5.15,21.36,2.8
189,106.84,100.92,46.52,10.54,3.2,20.41,3.27
190,106.56,87.89,59.02,8.85,5.19,16.95,2.59
191,94.1,90.77,75.16,10.4,5.63,20.93,-0.55
192,99.86,100.32,66.63,9.38,3.7,19.21,-1.67
193,99.48,108.42,34.53,9.81,6.73,20.87,0.05
194,98.17,90.75,58.96,7.5,4.64,13.91,2.07
195,105.67,107.88,66.68,11.7,3.0,23.27,3.54
196,94.37,91.47,51.75,8.2,2.17,16.4,1.76
197,101.02,102.52,70.23,10.09,3.84,20.34,2.49
198,108.2,98.13,56.07,9.7,3.83,19.14,2.05
199,97.4,97.88,56.35,10.83,4.71,21.66,3.41
200,105.7,94.85,50.98,7.97,2.5,16.98,1.93
201,101.55,103.2,61.35,10.43,3.41,20.62,0.49
202,95.32,78.23,66.86,7.96,4.12,16.6,2.24
203,89.27,89.56,56.85,8.75,5.85,17.81,6.27
204,92.3,96.59,70.85,7.89,3.89,15.78,1.61
205,89.83,108.35,59.14,9.47,3.6,18.73,5.88
206,104.04,94.87,85.68,10.56,5.38,22.46,4.42
207,92.72,104.35,48.59,11.31,5.72,24.95,2.81
208,96.24,100.17,48.0,10.79,3.84,21.86,2.49
209,90.29,82.2,62.4,9.83,4.5,20.59,3.33
210,98.63,86.9,64.29,9.69,5.2,20.52,3.59
211,89.7,108.4,61.17,11.25,6.64,22.57,6.15
212,92.74,104.84,51.72,11.15,4.52,21.35,2.42
213,92.89,91.69,62.14,9.67,5.04,17.19,2.42
214,90.64,95.26,62.86,10.66,4.99,21.33,2.19
215,84.6,87.85,45.03,8.27,4.47,15.52,4.36
216,100.63,98.59,64.67,10.18,5.53,21.39,4.89
217,107.95,100.14,62.44,9.18,4.9,18.96,5.98
218,102.03,98.01,63.58,10.1,5.95,22.1,0.49
219,93.11,106.97,57.2,9.19,3.89,17.69,1.49
220,103.17,111.63,61.5,9.47,3.67,18.59,4.12
221,105.86,111.69,57.87,10.55,5.22,19.54,3.29
222,93.43,98.03,51.67,10.74,6.35,20.49,4.87
223,98.12,105.57,60.03,11.75,4.45,23.48,1.82
224,96.47,106.08,41.53,10.92,5.84,21.08,2.56
225,96.56,104.67,61.28,11.15,3.79,23.5,2.74
226,100.74,92.53,45.44,8.42,6.3,17.66,8.83
227,94.03,92.48,52.89,9.68,4.63,16.87,4.43
228,103.92,91.78,57.79,9.98,5.18,18.57,3.93
229,95.12,94.35,53.21,9.76,4.87,20.13,4.57
230,89.61,108.31,64.42,9.71,6.52,18.4,3.06
231,92.22,105.13,61.17,9.05,4.83,18.57,2.45
232,107.04,111.0,57.63,11.34,3.84,22.91,4.3
233,98.91,105.91,57.27,10.58,2.88,21.69,5.13
234,99.31,113.4,63.23,10.29,6.64,21.1,3.87
235,103.43,95.45,52.42,8.39,4.14,15.85,2.76
236,93.32,99.95,58.25,11.5,3.11,23.08,1.77
237,88.37,86.6,70.44,9.96,5.67,19.61,4.75
238,93.21,93.48,63.31,10.9,4.1,21.3,2.86
239,100.42,95.24,68.16,10.25,5.55,20.56,0.82
240,95.21,113.86,58.41,10.25,3.64,20.55,7.52
241,83.03,95.12,41.12,10.58,3.92,20.88,2.16
242,101.92,94.91,60.89,11.12,3.91,21.53,2.26
243,96.75,108.68,51.65,9.37,5.52,19.28,6.56
244,98.87,102.74,62.88,11.68,4.53,23.8,2.31
245,102.45,85.76,68.97,10.35,4.56,20.7,6.72
246,93.95,109.21,72.15,10.93,4.86,22.56,3.41
247,95.37,103.2,58.66,8.74,4.21,16.66,4.73
248,91.74,90.47,56.99,10.25,4.17,20.3,3.37
249,90.13,85.37,78.46,9.59,5.0,19.66,4.53
250,104.13,88.91,57.21,9.42,3.12,19.94,2.67
251,90.77,99.16,47.09,10.6,4.55,22.33,3.42
252,93.62,88.73,63.61,10.01,4.02,19.1,5.33
253,93.95,91.27,49.86,8.51,3.0,17.03,2.51
254,88.07,84.67,61.57,9.5,2.82,19.78,3.38
255,94.34,84.47,63.72,9.63,3.97,19.15,4.47
256,105.62,90.96,67.23,9.98,4.92,17.51,-0.86
257,102.05,101.74,63.95,11.45,4.59,21.62,5.41
258,87.32,99.66,60.44,10.14,3.36,19.4,2.31
259,101.64,98.74,46.63,9.62,4.58,20.19,4.24
260,97.31,96.96,75.13,9.62,5.58,20.4,4.01
261,107.44,102.52,47.86,8.91,4.52,18.03,0.92
262,91.66,99.46,67.43,10.33,4.53,19.18,0.81
263,94.21,98.39,59.37,8.72,2.01,17.86,2.65
264,95.24,96.21,65.01,9.25,5.29,17.42,5.33
265,96.18,98.13,53.63,10.82,4.94,22.08,1.89
266,84.45,97.8,53.04,10.32,5.3,20.63,3.59
267,94.71,102.18,57.82,11.2,3.32,21.9,2.6
268,105.42,94.53,51.16,7.8,4.67,15.09,6.14
269,99.78,101.57,68.26,9.21,2.6,19.14,1.48
270,99.92,97.96,61.64,10.12,6.85,20.71,2.15
271,102.28,108.1,59.07,10.49,4.74,21.18,4.76
272,98.62,104.07,55.85,10.32,2.74,18.16,0.82
273,90.23,100.28,48.03,10.94,5.11,21.72,5.35
274,97.5,104.59,63.63,8.46,5.91,16.77,0.8
275,94.49,97.15,70.09,9.75,6.17,19.94,1.58
276,102.34,92.88,57.44,9.9,4.81,20.37,4.15
277,94.52,98.66,53.57,9.76,5.53,21.68,2.77
278,101.9,93.03,58.33,9.07,4.82,17.17,3.43
279,98.36,104.39,46.28,9.35,5.54,19.16,5.82
280,89.47,109.92,63.37,10.73,3.09,23.09,5.36
281,94.54,95.51,73.17,9.36,7.3,18.79,5.81
282,103.56,110.47,58.2,10.01,4.97,17.8,3.37
283,97.29,96.98,32.51,10.96,4.84,23.2,3.98
284,109.62,97.4,69.24,10.14,3.86,18.61,8.03
285,88.15,97.76,55.84,10.18,4.25,20.74,1.62
286,97.45,90.64,41.99,8.78,5.58,18.5,1.02
287,92.84,100.53,50.71,9.6,3.99,18.49,2.26
288,83.67,87.72,62.06,9.69,4.18,18.08,2.35
289,89.56,99.87,47.91,9.03,4.37,19.18,3.55
290,92.52,90.31,56.75,10.66,3.14,19.8,0.17
291,90.6,89.69,45.6,8.37,4.66,17.2,4.29
292,101.91,101.25,47.79,10.51,4.86,22.32,3.6
293,101.77,105.18,46.91,11.88,4.17,25.0,4.74
294,91.17,104.28,52.79,10.72,3.92,21.09,2.06
295,109.22,92.19,66.71,11.98,5.22,22.51,3.74
296,98.45,105.84,58.81,8.41,6.5,15.7,1.24
297,92.2,94.79,60.79,10.97,5.24,21.35,0.6
298,96.2,81.9,50.15,10.54,5.21,20.27,8.4
299,101.36,95.43,52.81,11.12,4.81,20.65,5.79
300,90.73,88.44,48.61,9.4,3.93,18.42,4.5
301,96.5,96.82,52.23,10.31,4.56,20.76,6.52
302,85.61,117.82,59.26,9.66,4.36,19.66,4.09
303,97.59,87.91,71.84,9.04,4.36,18.16,3.73
304,91.77,89.14,73.62,10.08,2.51,21.56,4.71
305,105.59,99.41,52.38,11.56,5.08,23.33,2.17
306,96.06,108.84,38.84,10.19,6.15,20.36,3.53
307,105.81,105.2,65.68,9.43,2.84,19.0,4.38
308,86.79,96.87,65.75,10.69,5.07,21.43,3.47
309,94.11,86.88,57.89,8.65,4.68,17.82,2.83
310,88.1,102.78,59.03,11.38,4.92,23.28,2.97
311,114.96,105.55,69.58,10.45,4.15,18.56,3.17
312,90.53,96.9,56.15,10.25,6.3,21.7,7.7
313,98.75,94.04,61.67,9.2,3.75,17.87,1.64
314,100.56,104.96,63.51,10.24,4.18,18.99,3.62
315,97.74,92.95,58.2,8.97,5.75,16.6,4.04
316,94.76,88.67,61.48,8.42,4.48,15.67,4.61
317,85.47,101.17,37.98,8.81,4.75,17.5,0.47
318,89.47,87.91,53.21,10.08,3.83,20.36,5.79
319,94.76,82.14,81.33,9.81,5.02,20.27,2.52
320,104.51,87.82,71.61,8.53,5.05,17.7,0.85
321,100.08,116.2,58.64,11.61,5.43,22.64,2.49
322,89.88,102.79,69.01,10.56,3.61,18.64,5.89
323,93.62,113.87,54.82,10.24,4.62,20.78,5.93
324,98.15,104.6,51.93,10.62,4.15,19.66,0.42
325,97.87,106.46,37.95,10.76,3.49,22.26,5.26
326,97.07,104.0,55.57,9.68,3.64,17.58,3.45
327,103.37,96.59,76.43,11.13,5.31,20.74,7.25
328,88.98,96.61,56.42,10.85,4.29,21.27,6.11
329,104.25,117.07,56.56,11.73,5.49,23.29,3.97
330,100.86,98.03,60.53,11.2,3.77,20.67,0.85
331,110.01,87.44,59.85,9.43,4.1,19.88,5.66
332,102.52,100.92,51.35,9.28,4.97,17.22,4.93
333,90.94,107.92,56.14,9.96,3.77,19.57,3.54
334,92.25,92.84,35.44,9.32,4.45,17.98,0.4
335,91.02,93.35,61.34,10.06,2.81,20.11,0.3
336,110.13,102.14,68.02,8.7,3.77,18.07,0.97
337,104.34,97.63,75.86,10.71,3.65,21.31,5.08
338,85.89,104.77,64.63,10.04,4.5,18.73,3.16
339,94.87,100.32,41.99,9.94,4.36,19.56,4.7
340,90.37,106.27,52.2,8.92,6.23,16.13,3.16
341,92.6,95.45,65.36,9.37,3.17,18.74,5.21
342,95.97,92.08,51.61,9.46,3.99,19.71,5.11
343,101.5,104.42,70.09,9.85,3.92,21.59,1.39
344,109.55,94.7,67.79,10.69,4.15,21.33,4.25
345,100.22,110.91,54.0,9.33,5.94,17.79,0.71
346,97.33,96.52,59.87,9.49,5.29,19.29,-0.3
347,89.2,99.5,62.73,9.07,4.86,18.62,4.49
348,98.57,89.0,42.05,9.31,3.87,19.31,2.84
349,100.77,83.61,50.55,9.99,4.45,20.26,2.33
350,84.3,96.12,47.85,11.27,4.38,23.25,0.1
351,95.27,97.03,47.24,8.77,3.32,18.03,2.73
352,85.09,98.88,61.66,9.87,4.75,20.01,1.34
353,111.06,109.59,59.08,9.39,3.33,19.53,4.29
354,98.23,98.75,62.53,10.17,4.72,22.21,2.83
355,89.65,102.09,69.44,10.19,4.72,21.75,6.16
356,94.74,106.43,65.41,10.72,4.96,22.39,2.19
357,97.85,103.16,59.14,9.87,5.84,17.78,0.83
358,94.01,99.05,57.24,9.39,3.21,18.89,2.06
359,101.25,91.81,63.57,7.47,3.48,15.65,3.07
360,88.21,98.0,55.43,10.89,4.5,21.72,1.72
361,94.07,95.34,62.82,9.11,4.9,16.85,0.8
362,107.05,92.49,51.42,11.52,4.14,23.14,5.93
363,89.27,117.29,56.01,10.07,3.81,19.44,2.1
364,91.57,94.66,54.82,9.92,5.23,19.8,0.48
365,90.43,95.01,52.88,9.64,3.14,18.19,5.74
366,87.17,100.4,61.65,9.43,4.36,20.04,-0.17
367,94.24,83.64,70.84,7.41,5.87,14.84,2.17
368,98.68,107.35,59.74,9.37,4.74,19.41,4.27
369,94.01,99.26,51.17,10.06,3.84,20.93,-0.6
370,103.19,94.45,54.08,8.98,5.52,16.38,5.02
371,97.04,104.01,62.03,9.12,5.4,18.72,3.47
372,103.17,95.73,67.27,9.98,5.48,19.78,2.56
373,84.01,95.57,83.47,9.45,6.24,18.56,2.83
374,101.03,103.39,55.73,10.92,3.99,23.38,4.44
375,97.87,93.17,55.46,8.58,4.9,16.88,-0.57
376,107.96,90.83,60.03,7.99,3.72,15.86,3.57
377,91.31,95.06,66.88,9.8,4.88,20.28,2.36
378,107.99,104.94,58.16,13.52,3.7,26.95,5.22
379,101.76,102.49,68.4,11.35,5.15,23.02,4.16
380,88.83,89.37,42.52,8.55,2.95,17.71,3.99
381,97.54,114.93,57.74,11.72,4.66,22.45,3.78
382,81.82,97.53,51.81,11.67,6.07,22.4,2.55
383,95.85,100.57,49.96,9.9,4.09,21.31,4.1
384,103.47,99.67,52.8,9.0,5.01,18.75,5.86
385,98.07,104.83,66.84,9.97,3.28,19.36,1.92
386,97.02,102.51,55.5,10.75,4.77,22.86,4.76
387,86.17,103.14,59.18,8.62,5.0,17.07,3.48
388,89.76,104.91,64.62,10.44,5.94,18.77,10.37
389,112.14,84.43,64.76,11.09,4.75,22.11,4.11
390,97.57,84.31,57.71,7.97,4.95,17.95,3.53
391,87.79,86.23,54.59,10.76,4.46,21.18,2.53
392,92.27,99.53,60.67,9.97,2.32,21.18,5.01
393,97.64,85.95,69.87,8.44,4.19,17.74,5.31
394,90.89,114.65,72.28,10.66,5.42,21.45,3.15
395,109.33,87.7,64.34,8.85,4.44,17.08,3.0
396,110.9,95.5,56.04,10.1,3.81,19.15,1.56
397,92.75,96.65,66.13,9.14,4.3,18.55,-1.0
398,82.24,92.45,75.89,10.53,5.37,20.34,2.21
399,103.29,97.78,63.38,10.74,2.62,22.58,3.09
400,100.78,89.75,50.99,10.11,6.25,19.56,3.06
401,97.24,113.17,70.81,7.45,4.6,14.73,5.4
402,96.45,109.18,54.13,11.4,4.62,22.31,1.72
403,96.6,93.39,43.91,8.94,6.47,17.08,2.02
404,93.17,96.41,54.51,10.23,3.5,19.39,2.8
405,93.03,97.48,61.15,10.53,4.55,20.43,1.59
406,95.81,89.4,59.44,9.12,5.42,18.64,4.53
407,82.46,84.7,59.25,8.57,4.29,16.52,0.51
408,103.07,93.11,57.44,9.16,3.96,17.22,2.34
409,103.31,100.03,53.29,9.84,5.48,18.64,5.38
410,98.83,87.92,48.13,7.35,2.9,15.0,1.53
411,94.56,99.52,74.15,11.27,4.38,23.81,1.6
412,92.51,102.07,37.69,8.7,4.07,17.05,0.95
413,98.62,76.57,62.12,10.12,3.2,21.16,-0.25
414,93.76,85.3,76.45,9.2,2.43,18.71,1.98
415,87.23,97.08,45.83,9.06,3.72,18.25,1.42
416,107.19,101.22,50.54,11.26,1.15,23.44,6.09
417,100.49,104.16,58.1,11.85,5.56,23.12,4.69
418,99.0,106.74,60.18,8.93,3.77,18.58,-0.11
419,106.88,88.65,62.28,9.68,4.56,18.38,2.94
420,94.79,114.39,60.82,10.62,4.31,21.94,2.46
421,99.37,93.53,37.02,10.34,4.91,20.82,2.85
422,109.97,95.62,60.53,8.12,4.05,16.64,5.19
423,99.67,100.46,47.77,9.36,3.92,18.82,-0.73
424,103.8,99.8,66.21,11.37,3.61,23.76,3.69
425,87.0,113.21,42.48,10.62,5.2,20.33,-1.04
426,99.23,87.89,61.5,8.68,3.84,17.42,-0.61
427,105.66,105.15,58.16,11.08,5.37,21.2,6.82
428,102.51,103.83,51.23,9.83,2.58,19.39,6.25
429,109.14,109.81,69.52,9.78,5.55,21.29,4.87
430,91.59,108.26,56.91,9.25,4.6,16.38,3.92
431,93.02,105.85,52.16,10.3,3.84,20.28,6.16
432,100.21,102.74,65.99,8.19,4.38,15.48,3.71
433,97.64,107.07,61.11,10.03,4.09,20.07,0.45
434,100.97,96.39,50.47,10.95,5.01,24.09,4.02
435,103.62,105.51,69.25,10.92,3.06,22.89,5.1
436,90.6,100.38,68.01,9.69,4.9,18.13,2.12
437,100.25,98.72,60.07,11.54,4.14,22.0,4.46
438,98.28,108.26,62.3,9.32,2.85,19.86,0.79
439,91.78,97.79,63.56,11.63,5.44,23.06,4.18
440,92.02,110.13,58.03,10.83,5.91,21.08,0.68
441,93.69,112.56,54.44,10.4,4.86,20.17,4.17
442,93.04,100.57,62.26,10.26,5.68,22.16,-0.59
443,93.16,110.08,72.13,11.64,3.84,23.05,1.56
444,93.66,95.76,62.88,11.09,5.52,20.65,3.25
445,106.07,94.31,62.53,8.43,4.12,15.17,2.14
446,93.72,98.16,63.14,9.81,4.16,18.18,3.31
447,99.12,99.06,55.08,9.65,4.88,19.0,-0.91
448,108.01,94.95,57.65,10.53,3.96,20.56,3.17
449,102.39,122.23,55.59,11.31,5.06,25.27,1.04
450,93.79,102.26,56.07,9.04,3.74,19.01,0.61
451,90.67,84.45,61.06,9.25,4.37,16.75,1.77
452,95.31,107.82,72.04,11.31,5.21,23.52,2.61
453,101.25,99.4,41.84,11.53,5.97,24.51,4.16
454,96.57,106.55,57.89,11.22,3.85,22.56,5.93
455,100.02,89.91,60.74,9.83,4.89,20.97,1.71
456,90.33,97.0,59.11,10.41,5.64,18.78,7.63
457,89.22,95.65,60.25,9.4,5.91,18.32,3.81
458,109.88,84.47,64.32,8.83,4.64,18.32,3.89
459,96.82,107.59,53.01,9.38,4.56,20.54,3.0
460,92.3,100.12,68.11,9.58,4.54,18.5,0.09
461,111.76,112.07,40.04,11.31,3.54,22.68,4.61
462,95.4,93.11,41.5,10.37,4.9,22.42,1.08
463,106.47,85.38,45.3,9.51,4.85,17.96,-0.0
464,102.22,100.61,54.86,11.02,3.48,21.49,2.59
