189,63.56,79.08,128.2,-0.53,11.85,4.44,0.47
190,61.64,98.7,124.31,0.3,9.57,3.28,0.32
191,60.1,86.86,120.19,1.46,9.65,2.83,1.66
192,62.02,90.95,125.52,1.1,12.75,6.57,1.08
193,61.06,67.5,122.48,-0.04,8.71,5.79,-0.9
194,62.51,72.77,125.5,-0.81,9.33,4.02,-0.15
195,60.8,100.66,121.65,1.99,9.41,4.08,4.12
196,63.35,74.89,127.33,2.8,10.51,3.89,9.86
197,63.26,52.66,126.42,0.28,11.19,5.24,1.47
198,62.07,77.68,124.64,0.18,9.94,3.97,-0.49
199,61.02,82.38,120.53,1.32,11.18,6.33,1.43
200,62.69,76.43,124.74,0.02,8.68,3.97,2.21
201,61.39,75.03,123.23,2.81,11.0,3.77,7.44
202,62.29,69.7,123.95,1.04,9.86,5.0,1.37
203,61.95,80.88,124.36,1.05,8.46,3.17,1.03
204,61.77,70.34,125.31,0.24,8.89,4.51,0.45
205,62.17,87.57,125.51,2.09,11.12,3.93,3.89
206,59.96,80.77,119.22,1.83,12.47,4.68,4.1
207,61.79,78.05,123.73,-0.98,10.86,3.77,1.02
208,63.68,85.72,127.48,-1.1,11.49,5.53,2.81
209,62.6,75.05,125.49,0.95,11.51,4.39,1.92
210,62.47,72.13,124.4,-1.44,10.84,6.01,2.01
211,64.2,70.51,126.24,-0.36,14.77,6.07,2.28
212,64.48,60.1,130.36,-0.81,9.77,5.66,0.05
213,61.55,73.11,122.39,0.55,10.2,3.05,-1.4
214,61.84,96.0,122.13,-0.92,8.66,2.63,-0.56
215,61.32,78.21,121.28,-0.65,9.77,6.15,-1.32
216,60.13,65.44,118.8,-0.91,9.7,4.78,-0.16
217,63.05,69.39,126.67,-0.2,11.84,4.79,3.31
218,62.16,76.99,125.28,0.7,11.68,5.45,-1.24
219,62.35,83.71,124.27,-0.73,8.29,5.43,0.67
220,61.91,59.85,124.19,-1.61,10.18,5.27,1.77
221,61.96,88.27,124.03,0.74,10.07,4.97,3.4
222,62.12,75.44,123.59,1.88,11.92,3.97,3.06
223,62.42,69.56,126.12,0.89,13.98,4.38,1.4
224,61.21,86.95,121.98,0.95,9.56,3.98,0.18
225,62.81,93.28,124.38,0.76,13.73,5.62,-0.52
226,61.25,85.41,120.53,-0.0,11.24,5.3,-0.87
227,62.64,72.48,125.16,-1.66,12.82,3.5,3.7
228,61.66,73.97,124.91,0.26,9.68,5.98,-1.3
229,62.98,66.2,125.09,-1.81,11.67,5.74,3.55
230,62.39,74.93,124.03,0.03,9.78,5.68,2.62
231,63.47,81.99,128.71,1.86,11.76,4.48,4.79
232,62.91,77.25,125.83,-0.59,10.91,3.83,1.15
233,61.32,79.51,123.43,-0.61,11.92,3.7,-0.1
234,62.3,85.31,124.52,0.13,12.42,4.89,-0.44
235,61.12,82.37,122.08,0.98,8.9,4.74,2.36
236,58.23,63.93,117.2,0.07,12.14,5.36,2.19
237,61.81,80.83,122.02,-0.4,8.97,4.07,2.72
238,63.54,79.91,128.14,-0.47,14.68,4.97,-1.2
239,62.75,69.43,126.9,0.93,12.67,5.03,1.8
240,61.06,61.5,121.25,0.34,10.78,5.57,-0.07
241,61.14,83.21,121.67,-0.82,9.69,7.24,1.47
242,62.7,88.66,125.6,-0.37,12.8,3.83,1.54
243,60.08,79.52,121.18,-0.45,13.0,5.36,2.65
244,63.4,75.69,128.03,0.53,13.69,5.53,1.03
245,62.51,89.41,125.29,-0.32,11.31,5.35,1.55
246,63.17,91.65,128.12,-1.92,12.7,6.34,3.18
247,60.36,88.3,121.85,0.18,11.45,4.02,2.48
248,61.69,66.45,123.97,-0.49,9.9,5.38,1.44
249,62.22,88.62,123.95,0.7,11.89,6.66,0.87
250,60.48,70.11,120.98,1.44,8.93,4.33,2.35
251,61.06,81.53,121.07,3.37,10.98,3.51,14.62
252,62.74,82.3,125.5,0.73,8.65,4.92,0.15
253,60.89,69.49,123.15,2.61,10.18,5.14,7.45
254,62.79,86.2,126.81,-0.68,11.86,5.23,0.36
255,62.15,82.93,124.37,-1.0,11.18,5.42,2.62
256,62.79,91.79,125.78,-0.69,10.9,5.57,-1.84
257,61.26,93.31,120.92,1.1,9.33,5.92,0.61
258,60.77,81.2,120.02,2.22,10.91,5.06,8.45
259,61.23,63.85,123.2,2.29,8.49,3.69,6.6
260,61.91,102.62,124.64,-1.12,9.64,4.42,2.16
261,64.29,77.4,129.62,2.06,13.06,5.83,3.58
262,63.55,94.1,127.23,2.17,11.23,4.31,6.16
263,62.24,75.31,123.58,0.37,8.59,6.44,0.75
264,61.2,58.24,122.65,-0.45,11.83,4.31,0.74
265,63.1,74.54,125.33,-0.09,13.75,4.92,0.24
266,63.69,84.71,126.33,-2.05,11.13,4.54,3.65
267,61.77,82.23,124.9,-0.57,10.77,3.0,2.76
268,61.52,70.0,123.46,-0.1,11.67,6.2,0.51
269,62.23,73.5,125.18,-0.05,7.2,3.84,-2.53
270,61.65,88.63,124.09,-0.17,10.64,5.53,1.02
271,60.46,74.26,120.28,1.91,10.81,5.28,3.51
272,61.1,97.57,122.68,-0.38,9.39,4.67,1.33
273,62.66,64.1,125.57,-0.38,11.75,3.62,-1.28
274,62.73,84.23,124.06,0.46,11.52,5.52,-0.76
275,62.28,77.25,124.9,-0.75,10.01,5.4,-1.13
276,60.48,73.55,121.67,-0.67,10.5,5.01,1.71
277,62.35,78.03,125.63,-3.36,11.17,5.09,9.73
278,62.02,79.68,124.25,-0.46,9.94,3.77,0.83
279,63.01,74.62,126.04,0.86,8.6,4.39,1.07
280,64.15,84.27,128.92,-1.83,12.93,5.48,2.54
281,62.13,82.6,126.99,1.1,10.34,4.97,1.96
282,61.41,66.26,122.61,0.47,8.44,5.3,0.53
283,61.85,78.95,123.39,-2.55,8.14,4.62,1.31
284,61.67,74.54,123.25,0.31,10.34,3.47,-0.36
285,62.03,79.2,124.67,-1.13,12.99,2.76,1.33
286,59.4,91.79,119.36,1.01,12.62,3.86,-0.5
287,64.03,81.43,128.89,1.76,11.27,4.94,5.55
288,63.83,60.25,125.29,-2.01,11.23,4.46,0.67
289,61.49,65.2,123.86,-4.58,7.2,3.63,19.8
290,64.2,57.14,127.93,1.8,15.18,4.92,5.11
291,61.84,66.3,123.12,-0.74,9.75,4.45,-0.01
292,62.29,77.22,125.1,1.13,12.0,3.39,-0.74
293,62.04,72.8,123.96,-0.17,13.44,4.3,-1.46
294,62.58,66.77,124.77,-1.27,10.27,4.78,-2.49
295,61.54,64.33,124.06,0.68,9.02,6.69,-0.34
296,61.62,63.24,122.87,0.84,9.7,3.2,-0.13
297,61.71,73.03,124.32,-2.41,10.38,4.63,4.34
298,62.72,70.8,125.53,0.14,12.97,3.88,-1.28
299,61.53,67.44,121.84,-1.05,11.6,6.39,1.56
300,62.15,76.01,124.41,0.81,13.16,5.94,1.58
301,61.37,82.7,121.76,0.6,8.76,4.73,-0.46
302,62.57,80.06,123.19,0.45,10.73,3.49,-0.99
303,61.55,87.46,121.72,1.13,9.24,4.0,-1.11
304,63.14,97.69,125.97,-1.17,13.2,5.1,1.63
305,60.09,71.76,121.79,-0.34,10.02,5.76,0.1
306,61.32,75.38,121.65,0.73,9.69,3.96,3.41
307,59.48,81.97,119.04,0.21,10.75,4.68,3.57
308,63.07,42.48,127.47,-0.56,12.76,3.5,0.39
309,62.54,83.34,125.85,0.01,12.28,4.53,-0.73
310,61.84,82.88,124.8,1.09,11.82,4.71,-0.54
311,62.39,84.93,124.32,-0.1,10.39,6.05,-2.12
312,60.84,82.01,123.17,1.8,9.53,3.27,3.04
313,61.94,78.74,123.21,-1.99,10.71,4.04,3.18
314,61.38,65.6,122.72,-2.27,9.28,4.88,3.15
315,60.92,82.14,120.66,2.22,9.2,5.34,7.01
316,62.46,75.05,123.0,1.98,9.82,6.83,6.81
317,62.22,86.65,125.72,0.76,6.58,5.4,0.84
318,60.14,86.88,119.05,1.18,11.22,4.72,3.05
319,61.14,67.7,120.45,-1.67,9.52,5.28,3.61
320,61.87,86.71,127.0,-0.33,12.24,5.19,-0.45
321,61.8,84.03,123.28,-0.95,12.76,5.77,2.82
322,62.15,84.53,123.5,-1.65,11.48,6.02,2.66
323,60.81,61.49,121.17,-0.74,9.57,3.99,0.36
324,61.72,77.31,124.73,-0.51,7.95,4.51,0.9
325,61.97,77.72,122.92,-0.92,10.09,6.33,0.72
326,63.3,95.18,125.96,1.89,11.92,5.61,2.91
327,62.2,70.71,124.42,0.27,10.24,4.58,0.33
328,61.04,96.09,119.67,-1.29,10.91,5.2,1.14
329,62.84,76.31,125.58,0.44,12.15,3.66,2.14
330,60.67,58.34,122.37,-0.35,11.81,3.87,-1.13
331,61.83,71.71,123.61,-1.77,11.8,3.85,3.08
332,62.67,77.8,125.11,-0.38,13.28,5.04,1.54
333,63.24,82.73,126.7,-1.23,9.54,4.17,-0.57
334,63.87,72.18,126.4,-1.9,11.72,7.07,0.89
335,61.3,72.96,122.62,-0.43,11.34,4.65,0.78
336,62.22,75.88,124.89,1.85,12.5,6.37,1.36
337,61.26,61.72,122.03,0.83,9.37,4.5,0.61
338,60.87,75.95,122.75,2.31,9.37,4.88,5.95
339,62.65,86.92,126.37,0.53,10.42,4.78,-0.7
340,63.03,75.39,125.61,-1.34,12.64,3.21,2.95
341,60.95,79.21,122.59,-0.2,11.19,4.36,-1.37
342,61.53,92.41,122.81,-0.47,10.26,4.62,-1.47
343,62.95,78.95,124.21,-1.32,12.02,5.41,-0.51
344,63.06,79.31,125.71,1.12,11.71,6.44,2.38
345,62.9,80.59,124.85,-0.28,13.44,3.97,0.58
346,61.58,67.39,121.17,-1.6,9.31,4.77,-0.93
347,62.32,84.0,123.74,-0.86,9.94,2.9,0.33
348,63.88,88.93,126.61,0.08,11.2,3.13,0.35
349,61.54,73.78,122.4,-0.6,8.92,4.87,0.49
350,61.45,92.32,123.56,1.34,10.2,4.77,0.49
351,62.93,66.93,125.44,0.18,10.68,4.69,0.39
352,64.4,83.56,129.29,0.07,11.77,5.38,2.11
353,61.22,57.55,122.12,1.72,8.66,5.31,4.23
354,62.98,62.44,124.67,2.97,10.95,6.18,9.6
355,63.32,75.55,127.12,0.42,12.28,6.15,0.85
356,63.63,91.22,126.83,0.75,10.65,4.48,0.39
357,62.69,85.3,124.51,-0.57,12.63,5.27,1.43
358,62.23,84.03,124.9,-0.48,9.69,6.08,-1.02
359,60.8,87.14,123.22,0.4,10.0,2.83,-0.65
360,63.16,72.7,125.38,-1.19,11.19,5.77,2.49
361,61.01,85.28,119.87,-0.69,8.97,4.81,-0.03
362,62.81,80.97,125.1,0.67,9.61,5.59,2.22
363,62.39,74.26,125.39,-1.34,10.38,3.71,0.25
364,60.34,64.07,121.09,-0.25,10.57,5.18,-0.81
365,61.18,77.33,121.42,0.0,10.58,5.32,-2.01
366,60.05,85.28,122.16,-1.26,9.05,4.23,0.01
367,61.31,80.34,122.43,0.08,8.54,3.99,1.08
368,61.64,79.29,123.61,-1.71,10.55,4.79,1.39
369,64.24,71.25,128.25,0.88,12.6,2.7,-0.96
370,59.74,76.64,119.55,0.39,11.16,4.79,0.01
371,61.3,75.91,123.59,-0.11,7.31,5.96,-0.89
372,61.3,64.59,121.92,-0.42,8.72,4.11,-0.07
373,61.89,78.21,124.32,-1.24,11.22,4.85,0.53
374,63.19,80.78,126.82,-0.66,13.41,2.81,1.51
375,62.0,88.25,125.17,1.76,8.29,5.03,5.67
376,61.69,86.5,123.95,1.95,10.32,4.49,4.15
377,62.79,69.63,125.75,0.97,11.27,4.29,3.43
378,60.62,73.74,120.93,-0.49,10.37,6.32,0.13
379,62.07,60.78,124.13,-1.42,12.61,4.53,1.29
380,61.8,91.54,122.99,-0.45,9.74,5.68,-0.44
381,61.35,85.97,122.08,-2.16,9.46,5.23,6.92
382,61.53,80.76,121.78,-0.22,11.42,4.88,-0.49
383,61.01,85.04,120.55,-0.53,11.08,4.53,-0.3
384,61.28,58.73,122.31,-2.96,11.98,5.31,8.38
385,61.82,77.29,123.96,0.52,10.18,3.71,1.22
386,62.41,87.09,124.97,2.2,11.02,4.94,4.6
387,61.29,78.53,124.04,-0.78,8.44,5.15,-0.91
388,61.72,66.27,124.03,0.03,9.62,5.12,-0.75
389,65.12,66.16,131.62,0.18,10.59,5.16,-1.46
390,62.45,83.34,125.74,-1.44,11.2,4.65,2.24
391,61.4,77.89,122.54,-1.32,11.15,5.13,-1.13
392,63.08,76.61,125.84,0.04,14.19,3.12,-0.08
393,62.71,84.43,126.39,-0.71,11.71,5.53,0.15
394,62.24,60.12,123.46,-2.95,9.68,3.71,7.1
395,62.9,69.68,126.32,1.35,10.18,2.78,3.15
396,64.18,90.21,128.18,0.55,12.12,2.86,-0.21
397,62.06,74.41,124.47,0.4,11.25,4.93,0.35
398,62.24,80.16,125.29,0.46,8.91,5.58,-1.24
399,61.99,77.74,125.22,-2.0,9.94,3.84,3.17
400,62.23,82.23,123.36,2.08,10.93,5.04,7.7
401,62.18,78.99,123.97,-0.47,12.14,4.7,-2.19
402,61.59,69.08,123.99,0.98,11.4,5.88,4.73
403,59.44,88.15,118.7,1.5,8.43,4.58,3.28
404,62.1,77.12,123.77,-0.18,9.67,4.76,0.24
405,63.67,73.32,127.74,-1.52,10.19,4.49,2.76
406,60.8,98.93,123.45,-0.64,8.82,6.42,0.09
407,62.16,79.86,124.72,-1.16,11.37,5.41,-0.04
408,61.61,75.16,125.18,1.42,11.31,5.82,3.49
409,61.03,81.9,121.9,-0.66,12.41,4.79,2.38
410,64.96,68.21,130.53,-0.07,13.1,4.67,-3.35
411,61.63,89.53,122.8,0.03,7.36,4.93,-2.12
412,62.7,67.94,124.98,-0.04,11.32,3.89,1.73
413,60.53,72.34,120.64,-0.21,10.38,5.14,-2.11
414,61.65,88.72,123.86,1.13,9.6,4.35,4.1
415,61.95,84.16,125.62,1.29,7.62,5.24,1.12
416,61.02,77.36,122.66,0.63,12.12,3.84,-2.64
417,59.94,84.89,118.24,-1.49,9.09,6.13,0.85
418,61.44,71.02,123.2,-0.34,11.23,4.2,1.6
419,60.41,73.63,120.2,-1.31,10.15,6.16,1.98
420,64.96,78.52,128.64,-1.82,10.84,3.94,3.63
421,60.83,87.7,121.4,1.55,8.38,5.5,1.66
422,61.25,85.6,122.59,-1.83,9.71,5.42,2.93
423,61.32,71.9,121.81,-0.29,9.29,6.2,-2.97
424,61.19,64.01,123.07,1.25,10.64,4.37,1.68
425,60.49,86.82,121.2,-1.46,10.82,5.66,5.3
426,62.04,87.87,125.15,0.54,11.04,5.32,1.67
427,62.14,66.67,123.61,-2.81,7.72,4.15,3.82
428,62.22,67.43,126.26,1.01,11.78,3.56,3.14
429,63.11,68.01,126.77,1.26,12.12,5.05,1.66
430,63.97,53.17,126.93,-0.7,12.9,3.65,1.06
431,60.54,90.33,121.52,-0.81,12.0,3.03,-2.17
432,62.35,80.24,123.46,0.29,9.73,5.67,0.92
433,62.47,94.45,125.33,0.41,10.0,5.12,-0.29
434,61.95,95.31,123.14,0.29,7.53,6.22,-0.24
435,60.98,87.72,121.06,1.43,12.08,4.25,1.18
436,63.79,85.37,127.72,-2.75,11.07,3.35,5.76
437,62.07,90.23,123.82,-0.09,8.07,4.63,-2.57
438,61.2,80.21,122.61,1.09,8.68,6.17,-0.44
439,60.42,70.72,121.05,-0.26,8.21,4.11,1.2
440,61.26,90.1,122.99,0.01,9.78,5.75,0.56
441,63.11,84.29,127.3,-0.28,10.68,4.85,-1.88
442,59.53,66.07,119.17,0.02,10.78,5.36,-2.41
443,61.55,59.02,122.44,-0.3,10.64,4.78,1.03
444,62.09,72.17,123.73,-0.06,11.17,4.68,-2.17
445,61.51,76.53,123.77,-1.9,9.19,5.93,2.16
446,61.71,83.3,123.93,0.08,10.83,4.34,0.36
447,63.15,87.89,125.77,1.26,14.12,3.61,2.96
448,60.33,63.54,120.1,1.67,9.55,4.25,3.48
449,61.52,70.39,123.83,1.06,12.37,5.0,2.67
450,62.07,83.79,124.59,-0.52,11.19,5.73,-0.26
451,60.71,82.84,121.3,-0.05,10.97,4.66,0.82
452,61.59,91.2,123.68,-1.84,10.24,5.04,0.37
