42,92.24,95.58,185.66,8505.74,17202.15,382.34,295914008.3,146193.0,18.14,21372401578.15,784.57,8.93,779.11
43,92.36,96.83,183.68,8531.37,17258.67,373.25,297861555.79,139317.68,18.48,19409424970.96,764.66,10.08,764.13
44,91.77,98.19,185.04,8422.05,17038.17,382.51,290299135.64,146318.76,15.7,21409189707.24,784.25,8.68,776.5
45,95.41,96.61,189.65,9102.33,18396.68,388.47,338437800.75,150911.91,19.59,22774415184.87,796.97,10.72,790.51
46,93.15,95.95,185.91,8677.25,17546.7,382.31,307886582.41,146163.07,16.72,21363650995.62,782.5,10.79,775.18
47,87.07,98.1,173.42,7581.71,15360.84,355.26,235955384.79,126209.15,15.38,15928758651.2,724.79,12.46,730.08
48,98.48,98.19,196.23,9698.24,19592.47,404.8,383864861.95,163867.64,15.82,26852611520.7,831.84,8.46,821.2
49,93.23,98.22,186.06,8691.86,17579.98,381.03,309055640.34,145187.11,14.95,21079306984.14,780.19,11.64,778.52
50,93.39,96.42,186.84,8722.72,17637.49,383.67,311081084.27,147210.6,18.08,21670971051.75,784.28,10.49,781.47
51,94.76,97.29,190.7,8984.55,18165.36,393.63,329980340.89,154951.45,17.22,24009961350.49,807.88,11.3,797.41
52,86.11,96.76,172.33,7416.78,15028.06,354.6,225842680.6,125747.5,19.94,15812442578.59,727.92,7.81,722.61
53,93.97,98.37,189.26,8830.92,17858.02,390.16,318909068.29,152229.26,10.43,23173757056.98,797.66,8.38,794.92
54,91.34,97.57,181.54,8341.58,16876.59,369.79,284819470.27,136748.78,18.01,18700238568.54,762.81,4.79,754.36
55,91.57,97.65,183.63,8384.4,16965.79,375.37,287837902.85,140906.57,16.32,19854670682.0,770.11,5.23,764.63
56,94.78,97.62,190.32,8986.41,18167.07,392.67,330042324.08,154192.94,14.94,23775472321.73,804.98,10.8,799.47
57,93.37,96.86,187.03,8717.33,17628.38,385.23,310759790.31,148409.2,16.56,22025299289.73,786.9,9.08,782.76
58,93.65,97.25,187.59,8766.76,17727.79,384.5,314274639.07,147842.78,16.35,21857497983.42,784.81,12.68,780.78
59,88.35,97.4,177.07,7806.36,15806.99,362.47,249861075.45,131394.63,16.83,17264558954.17,744.73,9.4,741.63
60,93.55,98.12,185.28,8751.68,17701.63,382.69,313347638.85,146455.27,18.67,21449155829.9,783.26,12.55,778.4
61,86.34,99.93,171.72,7454.65,15108.98,352.6,228281392.58,124331.73,11.92,15458390032.29,723.11,10.36,720.23
62,92.2,96.78,184.45,8500.07,17194.34,375.0,295645198.07,140628.46,17.19,19776373284.24,769.19,8.94,769.5
63,95.72,96.28,191.28,9162.37,18519.74,393.01,342980864.17,154461.48,13.25,23858359544.33,800.14,13.08,798.45
64,99.35,96.5,197.79,9869.4,19933.97,407.83,397363328.77,166329.41,13.43,27665480358.41,833.67,9.14,823.74
65,88.7,96.13,175.95,7868.0,15930.89,364.66,253793209.02,132975.05,23.52,17682372443.98,747.22,10.98,741.02
66,92.66,96.16,183.01,8585.69,17363.95,374.11,301506785.21,139955.69,17.58,19587604510.89,769.41,7.73,764.34
67,96.15,95.39,192.07,9245.99,18681.43,393.81,348995679.46,155092.89,17.36,24053814154.04,808.64,8.5,801.35
68,95.8,95.97,191.73,9175.32,18541.16,394.32,343774710.74,155492.5,17.71,24177926737.16,811.68,6.71,801.56
69,96.16,96.08,192.89,9247.2,18683.3,398.13,349065626.34,158505.83,16.21,25124106068.23,816.28,7.87,810.23
70,95.14,95.27,187.77,9052.08,18293.13,384.61,334638670.69,147927.43,15.4,21882534841.32,788.77,9.5,783.43
71,95.52,96.95,189.72,9125.46,18445.12,391.81,340222365.92,153518.78,18.16,23568026205.33,804.82,10.17,796.66
72,89.46,97.6,178.6,8005.62,16205.48,368.99,262617512.3,136156.65,22.35,18538642782.32,760.36,9.87,752.52
73,96.38,97.43,190.81,9291.82,18778.65,390.17,352637578.0,152234.55,14.92,23175366507.73,801.22,9.69,794.7
74,86.03,96.25,172.57,7402.49,14997.49,357.09,224924851.94,127522.68,17.07,16262042425.99,737.14,8.31,728.53
75,99.1,97.5,199.84,9820.24,19834.42,408.76,393404050.03,167091.93,18.09,27919723544.68,834.55,9.76,829.93
76,83.72,95.76,168.96,7008.68,14209.78,346.78,201917869.42,120257.56,18.24,14461890095.79,708.64,7.85,706.83
77,89.0,96.96,178.06,7923.08,16038.56,365.04,257235558.43,133260.43,16.64,17758351567.47,751.26,10.81,746.96
78,92.23,95.89,186.09,8506.45,17208.16,384.15,296120751.57,147575.59,20.45,21778563156.45,790.91,11.53,778.56
79,90.0,97.52,179.79,8096.72,16388.2,370.46,268572995.03,137247.36,22.06,18836847507.21,763.2,8.33,753.55
80,89.22,96.4,178.81,7959.97,16110.27,366.69,259540768.87,134466.32,24.43,18081199547.82,753.31,9.24,746.01
81,104.46,97.18,209.41,10913.33,22020.9,428.24,484919914.61,183396.41,22.11,33634251533.63,878.25,9.0,870.27
82,90.1,96.14,180.74,8115.32,16422.88,372.48,269711030.03,138740.97,15.69,19249066405.87,767.6,9.49,756.36
83,96.59,98.0,191.77,9327.74,18852.87,391.87,355430724.46,153566.84,10.86,23582783224.51,799.57,7.15,800.12
84,96.78,96.25,193.62,9368.36,18928.29,398.92,358280097.45,159142.79,20.67,25326437427.85,814.88,13.32,809.84
85,90.86,96.32,183.13,8257.15,16705.44,375.57,279071705.83,141063.29,21.26,19898860854.7,770.71,9.99,764.77
86,88.43,98.27,176.73,7820.18,15836.07,361.38,250781209.77,130600.23,18.27,17056430623.97,738.02,9.88,741.66
87,84.79,97.86,168.32,7191.0,14574.96,346.66,212429521.74,120174.69,15.84,14441966805.84,712.51,9.61,708.93
88,97.57,97.28,195.21,9522.11,19237.67,397.21,370087887.48,157780.22,19.03,24894606949.19,813.55,9.73,812.71
89,94.15,98.14,188.59,8865.38,17926.39,386.46,321355652.93,149355.2,24.19,22306986575.33,794.67,9.55,788.12
90,93.25,96.53,185.27,8697.11,17589.24,382.49,309381417.99,146300.82,14.19,21403938287.82,780.55,14.06,775.44
91,94.02,98.27,187.65,8838.15,17873.55,383.82,319463812.23,147323.28,16.1,21704158195.04,785.46,11.89,781.97
92,89.1,95.71,179.04,7941.37,16074.19,367.12,258379481.23,134776.79,18.12,18164792005.46,752.41,6.33,749.48
93,93.58,98.17,187.13,8755.31,17706.65,384.84,313525526.54,148107.35,15.74,21935796273.41,791.49,8.07,782.72
94,90.9,96.51,181.42,8261.88,16715.98,372.43,279424168.42,138703.98,20.56,19238804434.77,763.2,10.77,762.58
95,92.6,96.83,186.72,8574.2,17341.59,381.43,300730682.22,145488.69,18.64,21166967932.8,781.6,10.87,778.02
96,97.51,97.18,194.83,9508.03,19211.86,402.38,369095429.61,161916.58,17.64,26216988471.73,825.71,8.65,818.46
97,92.37,95.89,186.7,8530.93,17254.27,386.06,297709945.14,149046.73,18.52,22214936565.93,788.18,9.37,784.52
98,91.41,96.1,185.23,8355.36,16903.87,377.8,285740843.15,142735.91,13.24,20373547893.75,778.21,7.39,769.77
99,93.18,97.79,186.58,8681.19,17559.2,385.17,308325492.71,148363.51,14.73,22011739525.02,786.19,10.98,779.9
100,88.91,97.07,178.0,7904.94,16002.63,367.76,256084284.4,135257.27,21.07,18294538721.26,755.2,9.35,746.9
101,92.72,97.32,184.29,8599.57,17392.35,374.21,302493778.51,140035.28,19.86,19609888376.42,769.85,11.94,768.49
102,90.05,97.37,180.07,8108.65,16412.8,367.37,269379885.54,134969.29,17.63,18216719666.33,755.59,7.83,750.82
103,96.28,96.11,192.17,9268.37,18725.94,396.03,350660769.68,156846.53,16.93,24600841857.7,811.66,9.82,807.2
104,98.44,96.32,195.31,9691.18,19574.67,401.71,383167801.31,161373.14,20.17,26041298720.79,823.66,10.24,819.09
105,99.42,98.21,197.6,9883.21,19963.55,405.49,398543227.87,164422.4,14.75,27034736525.15,829.98,10.4,827.08
106,96.86,97.38,193.27,9382.7,18961.73,396.68,359547355.62,157359.94,16.98,24762158874.84,814.53,6.25,810.75
107,100.47,97.82,201.28,10094.89,20385.94,410.13,415586708.76,168216.71,14.45,28296872457.08,838.89,11.51,834.48
108,90.37,96.19,180.49,8168.86,16526.58,372.81,273127908.73,138990.59,22.44,19318393007.76,766.93,9.06,757.02
109,89.34,97.11,177.61,7984.6,16166.52,363.24,261356449.46,131951.8,15.77,17411286787.69,749.87,11.01,741.1
110,96.59,96.74,193.9,9327.64,18851.33,396.35,355372623.01,157096.39,17.87,24679285820.68,814.25,9.92,808.95
111,100.42,97.76,200.11,10082.29,20360.91,411.99,414566545.72,169734.84,20.12,28809926012.42,840.58,12.97,840.65
112,91.63,97.58,181.99,8394.85,16984.31,374.91,288466964.67,140560.6,22.38,19757291658.73,767.88,4.86,761.42
113,91.19,97.5,183.29,8311.7,16818.14,374.65,282849985.92,140363.01,17.39,19701784244.37,765.81,8.01,767.32
114,90.21,97.76,181.82,8137.11,16467.71,373.22,271185657.15,139296.65,18.87,19403566307.61,766.46,8.56,760.52
115,93.87,96.4,187.42,8810.12,17815.95,387.03,317408169.08,149795.26,17.66,22438628976.13,794.59,8.85,786.59
116,102.75,97.46,206.89,10556.49,21308.1,424.66,454035276.08,180338.06,19.97,32521824001.91,868.54,9.09,862.49
117,94.3,96.64,188.81,8892.19,17979.01,388.93,323244775.02,151269.46,21.1,22882459724.35,796.72,12.53,795.4
118,90.17,96.32,181.46,8130.34,16452.77,369.68,270693597.91,136669.73,22.62,18678623936.76,762.47,10.37,755.71
119,95.43,97.78,190.44,9107.68,18409.97,390.58,338927162.13,152561.0,17.05,23274866799.53,802.81,11.5,799.2
120,99.35,95.64,198.94,9870.39,19933.22,405.21,397333273.44,164201.79,14.66,26962236235.6,828.21,9.77,825.46
121,97.02,97.29,195.0,9413.31,19024.18,403.46,361919416.28,162787.17,19.68,26499672004.06,825.42,10.24,815.72
122,92.32,96.96,185.4,8525.19,17245.29,377.14,297399976.67,142239.19,16.94,20231995948.11,772.68,7.53,770.57
123,94.88,96.32,188.33,9001.89,18194.96,385.01,331056762.53,148233.44,19.2,21973161414.87,793.42,11.3,784.44
124,88.94,97.79,178.31,7909.62,16013.21,363.12,256423025.56,131858.27,12.42,17386612956.35,745.17,8.71,745.59
125,93.7,95.13,187.39,8781.15,17750.77,383.67,315089957.06,147207.76,23.13,21670134929.67,786.2,10.43,785.93
126,95.92,97.25,191.94,9201.38,18597.67,394.91,345873482.74,155962.36,20.19,24324267822.68,810.58,12.8,802.98
127,95.19,96.96,189.48,9062.86,18320.45,391.9,335638839.62,153590.68,15.1,23590105540.75,803.52,10.46,790.94
128,93.28,96.76,185.14,8701.83,17597.82,377.04,309683292.67,142163.13,16.8,20210366099.46,770.47,9.93,771.36
129,91.03,97.19,181.8,8286.94,16768.27,372.38,281174951.08,138672.56,23.93,19230088594.86,762.1,4.34,762.07
130,89.77,96.44,179.22,8060.27,16313.89,365.38,266143010.54,133508.28,17.44,17824470846.27,751.07,8.67,749.61
131,98.92,97.01,197.18,9787.75,19772.11,405.06,390936522.22,164078.55,22.24,26921780516.87,828.05,11.48,822.11
132,93.41,98.28,185.48,8725.04,17644.47,379.02,311327329.81,143659.34,10.94,20638015567.12,774.8,11.09,774.15
133,88.9,95.17,176.44,7901.15,15992.82,361.92,255770281.75,130987.15,13.2,17157641940.5,743.34,10.2,732.12
134,84.71,97.61,168.59,7176.74,14549.59,349.43,211690675.32,122106.04,18.03,14909893770.26,713.88,9.56,708.55
135,91.38,96.92,183.2,8349.91,16895.08,378.49,285443757.8,143260.21,23.51,20523498287.63,775.21,7.09,763.82
136,86.5,97.49,172.68,7483.59,15158.92,357.27,229793012.93,127647.07,18.12,16293783512.12,732.27,10.24,724.3
137,95.51,97.66,190.35,9125.23,18443.68,391.18,340169531.82,153029.23,17.37,23417953370.72,802.74,10.41,791.02
138,97.29,95.49,194.61,9465.67,19122.2,398.38,365658714.92,158710.93,21.13,25189168248.37,815.49,9.7,812.23
139,95.25,98.53,191.35,9073.85,18346.37,395.76,336589169.04,156630.47,18.96,24533113187.03,812.83,10.61,805.76
140,94.51,97.76,188.78,8930.99,18057.33,388.12,326067310.05,150646.01,16.54,22694228467.67,792.24,10.65,788.01
141,95.13,97.75,191.08,9050.88,18299.5,392.92,334871883.92,154393.47,16.29,23837353497.18,802.91,9.01,794.43
142,84.41,95.67,169.77,7125.7,14443.63,351.14,208618456.11,123305.09,17.75,15204153574.6,724.13,11.51,712.03
143,93.83,97.46,187.23,8801.76,17798.47,380.91,316785437.98,145094.85,16.73,21052524843.32,779.94,11.81,782.01
144,97.39,96.61,195.01,9484.77,19163.72,400.07,367248175.85,160063.35,21.42,25620284097.59,822.67,9.05,812.05
145,88.89,96.42,177.13,7899.4,15992.4,366.11,255756741.99,134043.32,25.32,17967621221.67,752.61,9.0,746.58
146,100.88,97.17,201.01,10174.5,20543.77,416.32,422046418.68,173328.56,22.28,30042797656.66,852.08,13.54,841.93
147,87.18,95.5,174.4,7597.98,15384.1,356.87,236670549.01,127360.07,13.34,16220597557.56,731.81,13.55,732.68
148,91.16,95.12,181.66,8309.66,16808.43,371.24,282523338.78,137823.7,13.77,18995381921.71,766.42,8.57,760.37
149,100.22,96.28,199.96,10041.65,20276.02,410.48,411117021.65,168497.28,15.33,28391341334.29,843.67,12.39,830.59
150,90.05,97.65,180.92,8107.05,16409.44,369.32,269269886.37,136398.26,16.28,18604495937.46,759.46,12.75,752.45
151,91.79,99.1,183.17,8423.46,17045.77,375.72,290558159.97,141173.49,9.36,19929965347.13,765.75,10.29,764.5
152,89.23,96.78,180.07,7960.56,16113.7,372.91,259651269.44,139062.3,11.91,19338332016.11,765.65,11.95,760.57
153,88.34,96.57,175.56,7805.29,15805.4,364.15,249810729.08,132612.79,21.78,17586160938.21,745.23,9.79,736.29
154,96.29,99.66,193.02,9270.38,18741.24,394.17,351233991.6,155372.28,21.75,24140556361.53,809.24,10.33,805.92
155,95.64,97.45,190.23,9147.34,18489.29,388.65,341853982.26,151057.59,15.41,22818404039.27,798.68,10.42,795.23
156,91.4,97.86,182.78,8355.91,16907.07,373.21,285848980.68,139295.69,18.17,19403298021.34,766.15,9.08,758.73
157,97.28,97.61,193.28,9461.78,19119.97,393.45,365573368.67,154810.02,17.32,23966151008.41,807.16,9.02,801.68
158,91.58,95.24,182.62,8387.28,16962.51,371.0,287726741.25,137640.65,18.84,18944956325.58,759.14,8.08,754.75
159,94.07,96.14,187.17,8847.85,17887.22,385.11,319952836.41,148317.46,19.6,21998079551.15,787.48,11.95,781.48
160,97.07,97.46,194.85,9425.07,19046.0,399.23,362750290.5,159386.94,16.53,25404204756.01,817.48,8.5,812.99
161,95.62,97.72,190.07,9143.39,18482.51,392.94,341603058.33,154407.05,12.93,23841546961.42,804.19,12.94,800.41
162,95.13,97.03,189.48,9051.22,18297.84,392.35,334810964.73,153946.4,16.47,23699504399.33,806.77,11.21,795.69
163,102.58,98.25,206.32,10523.99,21243.53,423.31,451287693.42,179197.57,25.06,32111780559.51,867.77,8.2,857.45
164,88.7,100.37,175.85,7868.76,15936.74,361.1,253979835.39,130403.86,15.27,17005177285.03,742.65,10.33,739.76
165,87.96,97.09,176.17,7738.12,15670.65,359.5,245569362.6,129242.8,17.63,16703709704.67,738.6,6.23,736.08
166,95.28,96.56,191.35,9076.19,18346.36,392.89,336588798.22,154370.73,23.6,23830333141.0,806.76,9.64,799.95
167,83.2,95.26,168.81,6920.4,14029.36,348.03,196823098.93,121133.32,16.3,14673290794.39,715.83,9.26,712.08
168,91.1,95.73,180.66,8296.33,16784.77,370.6,281728674.72,137349.98,15.26,18865025199.07,758.12,9.57,753.07
169,92.51,96.74,186.47,8556.6,17306.37,379.03,299510441.31,143670.33,16.29,20641172549.05,780.55,8.78,780.58
170,99.44,94.62,199.18,9886.51,19961.09,407.63,398445246.17,166169.17,19.72,27612200862.44,832.31,13.13,829.66
171,94.34,95.45,188.35,8903.02,17995.54,387.19,323839503.34,149925.0,21.14,22477513281.89,794.9,10.68,786.23
172,94.39,97.58,189.2,8909.56,18017.53,389.55,324631398.67,151747.31,19.82,23027256291.41,801.47,10.68,789.21
173,94.26,96.26,188.71,8884.46,17960.65,388.72,322584845.06,151113.75,23.45,22835376087.62,796.15,8.9,790.5
174,90.68,96.81,181.83,8221.35,16635.12,371.64,276727321.06,138117.0,17.17,19076315988.92,760.14,9.99,764.33
175,98.58,96.79,196.75,9716.49,19627.28,406.16,385230112.18,164970.43,18.85,27215252978.97,829.99,8.6,821.83
176,85.15,97.43,170.49,7252.24,14700.46,352.5,216103557.46,124260.78,15.14,15440750446.14,724.96,8.69,719.09
177,87.72,97.14,174.34,7694.96,15585.36,356.97,242903359.06,127435.64,17.63,16239851528.33,733.81,9.28,728.3
178,94.65,97.63,191.87,8960.52,18114.23,395.66,328125235.71,156554.04,15.76,24509178518.27,810.31,12.46,803.94
179,95.3,96.11,189.3,9083.18,18357.8,390.78,337008923.33,152709.92,22.2,23320329891.65,801.33,6.8,793.19
180,85.57,97.32,171.13,7324.21,14843.39,352.05,220326386.85,123941.24,15.38,15361441162.82,722.12,9.54,710.81
181,89.84,97.68,179.25,8072.21,16338.0,366.15,266930405.54,134070.01,13.23,17974777163.33,749.81,9.98,745.42
182,88.52,97.82,177.31,7833.73,15862.36,361.7,251614383.61,130833.93,12.22,17117526747.55,740.95,9.95,739.78
183,99.7,96.64,200.28,9937.25,20068.61,411.65,402748984.69,169459.38,16.55,28716492448.6,842.04,11.73,836.62
184,88.68,98.23,176.26,7862.53,15921.38,364.26,253490308.14,132689.06,22.66,17606396786.79,746.69,9.66,740.14
185,98.06,95.29,195.08,9616.04,19422.65,403.24,377239253.36,162607.09,16.6,26441073376.45,823.64,9.76,818.14
186,93.72,98.48,187.71,8782.57,17761.97,381.91,315487679.52,145862.16,17.74,21275779541.53,784.21,8.98,781.67
187,96.15,97.3,192.24,9241.09,18678.27,392.16,348877725.8,153792.65,18.55,23652190042.05,802.85,6.43,801.97
188,88.16,98.23,175.8,7771.41,15738.31,360.41,247694365.36,129902.93,17.7,16874781487.59,746.3,11.09,738.04
189,102.11,96.63,204.16,10426.91,21047.56,416.21,442999692.53,173237.36,15.63,30011190722.55,853.92,8.22,846.47
190,90.1,98.75,182.41,8117.31,16432.54,374.78,270028391.25,140464.15,18.26,19730186797.47,767.96,5.13,759.18
191,96.06,95.11,192.25,9227.81,18647.16,393.81,347716508.64,155093.31,25.3,24053942669.36,803.91,7.95,800.76
192,89.41,97.56,179.5,7994.04,16181.45,371.71,261839223.11,138174.72,15.85,19092262181.74,759.92,9.76,753.78
193,93.69,96.49,187.76,8777.97,17751.24,388.2,315106524.28,150704.53,17.56,22711863715.92,797.08,8.41,790.36
194,91.38,96.26,183.83,8351.77,16896.62,377.78,285495632.18,142725.67,17.32,20370627364.28,773.26,9.83,766.2
195,98.51,97.33,196.01,9704.09,19602.55,398.17,384259854.66,158542.69,14.15,25135795061.45,817.13,11.39,810.13
196,92.69,97.16,184.13,8593.73,17380.77,377.01,302091099.79,142139.18,16.38,20203557351.8,773.87,7.86,761.28
197,92.99,98.27,185.88,8645.82,17490.11,380.44,305903908.78,144734.28,11.36,20948020469.56,785.16,9.45,775.5
198,100.63,97.84,201.16,10126.34,20448.65,413.48,418147197.65,170972.06,17.06,29231455574.99,849.72,10.08,842.45
199,91.98,96.7,182.98,8462.23,17116.56,378.44,292976600.72,143222.43,20.58,20512675124.68,775.33,9.62,772.4
200,96.9,96.53,192.81,9388.73,18969.36,399.13,359836833.62,159312.07,22.23,25380345952.43,820.77,8.72,809.85
201,94.55,96.69,187.35,8936.56,18066.74,379.98,326407088.23,144388.04,19.08,20847915974.6,779.03,11.13,780.62
202,93.58,97.29,185.68,8757.66,17710.0,380.46,313644158.89,144755.19,21.16,20954073513.51,777.46,16.3,776.38
203,93.71,97.47,187.44,8779.52,17753.68,383.28,315193186.0,146908.45,21.3,21582102358.95,783.26,10.29,781.63
204,88.77,97.77,177.87,7883.74,15963.35,367.29,254828619.87,134911.16,20.67,18201030449.61,755.87,12.33,746.73
205,98.61,98.27,196.56,9724.04,19644.02,401.09,385887458.93,160873.42,14.35,25880266849.94,820.66,8.35,815.7
206,87.03,96.19,173.81,7575.55,15343.3,356.28,235416878.26,126938.78,18.6,16113464199.9,731.41,6.83,724.81
207,96.54,95.99,193.49,9319.24,18831.52,398.46,354626157.45,158772.97,22.58,25208864581.31,820.98,6.78,808.9
208,103.44,97.25,206.14,10701.74,21599.51,421.36,466538807.38,177545.12,21.98,31522279490.55,860.47,8.55,855.15
209,92.06,97.01,183.76,8476.2,17147.01,379.57,294019842.13,144080.03,17.23,20759064535.42,779.45,10.57,768.44
210,85.99,95.47,171.68,7394.32,14980.18,351.25,224405742.56,123380.72,20.44,15222811067.52,722.5,10.01,718.16
211,95.65,97.82,191.38,9149.03,18493.12,390.63,341995550.63,152598.11,13.45,23286193978.79,801.31,8.77,804.02
212,97.31,96.26,194.77,9465.47,19122.45,397.27,365668262.24,157828.61,14.26,24909880596.57,809.3,11.56,807.42
213,96.21,97.55,192.3,9256.17,18703.21,394.3,349810042.68,155476.56,16.54,24172969431.42,804.35,8.25,803.39
214,89.16,97.46,177.67,7951.47,16096.3,364.37,259090917.56,132766.73,19.87,17627014765.4,747.49,10.0,743.13
215,94.74,97.08,191.49,8975.57,18145.27,394.46,329250721.82,155603.85,17.81,24212566610.11,806.31,11.9,798.73
216,90.59,96.23,183.32,8208.99,16610.82,374.04,275919221.93,139915.16,16.53,19576260227.28,767.02,9.5,762.45
217,86.6,95.97,174.26,7498.44,15190.46,359.74,230750083.69,129417.55,19.8,16748912075.42,736.21,11.85,737.43
218,91.46,98.08,184.5,8367.47,16929.98,376.73,286624132.59,141925.75,12.62,20142927323.43,771.98,7.63,766.79
219,100.03,97.26,199.52,10005.31,20207.6,409.25,408347007.11,167486.32,16.84,28051676267.87,837.04,7.02,833.09
220,98.05,95.81,197.66,9616.04,19425.05,407.79,377332747.98,166294.1,16.52,27653736255.86,834.64,8.69,825.06
221,89.72,97.86,177.33,8053.02,16301.83,364.3,265749557.61,132717.84,15.91,17614035213.46,747.76,9.66,741.99
222,88.48,96.86,176.38,7828.38,15849.32,360.07,251200918.39,129656.41,18.58,16810792986.21,739.48,10.36,734.71
223,91.44,96.27,183.11,8361.17,16914.51,374.81,286100750.21,140483.2,16.35,19735538398.53,770.73,8.53,762.98
224,93.45,97.49,185.89,8733.18,17662.06,379.49,311948276.96,144020.81,21.4,20742002065.15,776.09,12.4,779.69
