28,71.46,92.79,142.57,283.4,-2.88,30.0,8626.28,3.55,13.23
29,72.5,88.93,144.57,287.26,-0.55,28.97,7929.16,-0.74,13.01
30,70.43,94.88,140.41,280.15,-0.95,30.59,9021.14,2.04,11.76
31,72.3,90.78,145.42,289.35,-0.36,27.65,8259.41,2.18,15.15
32,69.39,96.04,139.3,277.41,0.31,30.01,9242.07,5.79,16.53
33,71.09,87.16,142.36,281.77,-0.71,28.64,7615.15,0.6,14.2
34,69.02,90.68,137.52,276.4,0.05,28.4,8237.81,2.03,15.85
35,73.54,95.64,146.75,290.26,1.06,29.29,9163.03,3.54,12.23
36,69.46,91.5,137.49,276.64,1.19,28.26,8390.17,3.04,14.4
37,71.29,91.29,143.46,288.36,-1.51,28.29,8352.2,2.71,14.42
38,67.52,90.51,135.5,270.04,-2.76,27.61,8213.35,5.47,14.01
39,71.12,87.46,142.46,282.92,1.73,27.81,7667.87,3.88,12.66
40,71.12,96.92,141.81,283.74,-0.46,29.41,9413.99,5.44,17.17
41,69.89,91.56,140.07,280.58,0.61,31.21,8399.09,-0.54,13.93
42,71.9,95.87,144.27,287.02,-0.23,28.85,9208.66,3.99,12.32
43,67.62,97.27,135.25,270.73,-0.18,28.63,9481.19,0.76,14.64
44,70.02,91.91,141.06,280.37,-0.9,27.21,8463.32,4.66,11.29
45,70.27,93.5,140.25,280.6,-3.31,29.49,8765.66,0.45,12.07
46,70.9,92.49,141.62,284.91,1.66,27.59,8574.87,1.06,13.09
47,68.47,93.34,134.93,269.8,-2.6,28.37,8730.96,4.78,14.29
48,70.33,91.78,139.52,278.3,0.47,26.62,8442.72,1.56,16.67
49,68.69,88.66,134.68,270.39,-3.08,29.36,7879.25,2.45,10.94
50,71.39,99.65,141.55,282.78,-0.95,26.69,9942.89,4.75,14.45
51,69.12,85.02,138.52,278.07,2.6,29.88,7248.2,1.91,13.48
52,66.71,91.17,133.1,268.58,0.81,28.57,8328.46,0.81,11.54
53,74.39,96.09,147.96,299.04,-0.86,29.24,9248.01,-1.01,13.75
54,68.05,81.44,134.04,269.94,-1.07,29.79,6645.56,0.66,13.38
55,69.87,93.03,140.32,281.17,-2.8,30.28,8669.46,0.3,15.1
56,68.76,90.19,137.09,277.12,-1.32,29.83,8153.14,-0.3,14.38
57,71.08,95.95,143.53,285.81,-1.16,32.24,9227.15,2.23,12.88
58,67.41,85.45,134.59,270.97,-3.36,28.16,7319.34,7.34,11.81
59,71.84,87.28,143.02,286.33,-2.06,24.54,7639.89,2.28,17.29
60,69.84,87.68,139.4,279.77,0.37,29.0,7706.55,4.74,14.83
61,68.3,98.13,135.21,273.02,1.43,28.16,9650.94,2.08,11.5
62,74.8,89.23,149.51,299.97,-1.0,31.73,7983.09,1.03,15.24
63,69.89,94.21,139.71,278.31,2.99,29.41,8892.87,5.98,16.89
64,70.39,96.76,139.96,282.15,-0.36,29.8,9380.83,3.1,15.98
65,74.11,94.71,148.95,299.74,-0.01,30.78,8984.37,3.88,11.06
66,68.6,88.06,137.37,272.79,-0.24,30.39,7770.41,2.25,13.67
67,73.73,90.18,146.79,292.87,-1.4,31.9,8153.56,2.67,11.74
68,71.27,88.41,143.04,284.65,0.23,24.88,7835.14,5.78,15.28
69,66.82,88.78,134.83,267.8,-0.16,28.96,7899.36,2.72,13.3
70,70.72,91.23,139.84,280.67,-1.65,31.56,8342.79,2.0,16.68
71,70.62,84.43,140.75,282.2,0.78,30.59,7144.33,1.55,15.8
72,69.24,82.73,138.28,277.46,1.49,32.06,6864.48,2.07,14.48
73,74.03,83.36,146.85,294.87,-1.94,27.26,6964.72,1.13,14.29
74,68.97,97.3,136.53,276.26,0.84,31.27,9488.02,7.95,15.71
75,75.49,95.18,152.23,305.87,-0.35,30.42,9074.61,3.6,14.86
76,73.31,84.26,146.37,290.25,2.15,26.54,7116.5,5.77,13.19
77,69.32,93.83,139.27,279.95,0.05,31.33,8820.66,1.13,12.63
78,71.97,90.65,144.92,287.11,-1.59,27.48,8237.32,3.2,12.7
79,71.53,94.21,142.66,282.28,-1.49,26.79,8892.59,3.89,13.82
80,66.14,93.02,132.07,263.85,0.3,25.88,8668.03,-0.18,12.63
81,72.11,91.52,143.84,286.47,0.13,28.69,8394.33,5.36,13.5
82,71.38,92.63,142.19,282.19,-2.01,30.72,8596.18,3.85,15.57
83,69.79,93.09,141.15,281.88,-0.47,28.39,8681.65,1.99,10.25
84,68.92,93.19,136.09,271.5,1.58,28.69,8700.81,4.47,13.1
85,69.26,88.68,140.96,282.19,-3.06,29.54,7885.03,4.33,13.66
86,68.23,90.94,137.1,276.16,3.69,30.96,8287.32,3.12,13.37
87,72.73,97.45,144.25,287.52,0.44,26.92,9515.39,0.22,14.53
88,72.98,91.36,145.68,291.47,-2.61,26.09,8362.66,1.59,14.4
89,70.25,91.34,141.27,281.2,0.97,27.48,8361.06,-0.6,17.11
90,72.75,94.33,143.17,284.63,2.21,28.85,8914.64,3.07,15.01
91,69.07,92.73,137.76,275.23,0.43,29.82,8615.72,5.85,14.77
92,73.88,91.67,148.75,298.22,0.18,30.87,8417.38,0.56,12.02
93,71.87,90.91,143.96,284.07,1.99,26.23,8282.14,6.63,16.27
94,70.06,86.67,140.6,281.49,-2.86,29.0,7532.35,-0.62,15.18
95,72.37,93.8,144.99,288.18,1.38,29.57,8818.28,0.33,17.49
96,70.98,94.6,142.9,285.58,2.02,29.16,8967.72,3.92,14.61
97,68.22,94.52,136.74,274.84,-1.06,25.42,8950.12,1.64,9.88
98,69.95,95.27,138.41,277.93,3.58,26.63,9092.76,5.87,15.35
99,70.74,94.0,140.77,281.42,-3.04,29.13,8854.39,-0.47,14.7
100,71.63,89.56,141.64,284.82,1.15,29.21,8034.68,2.24,13.53
101,72.17,89.64,144.17,288.96,1.81,27.48,8054.65,2.15,13.38
102,72.14,94.74,143.69,287.4,-0.72,26.18,8992.39,4.16,11.3
103,70.39,90.17,140.35,279.96,-0.55,29.41,8150.22,4.8,13.8
104,72.25,97.35,144.96,289.42,1.81,28.98,9494.51,6.25,14.05
105,69.69,90.8,140.2,279.64,0.28,27.24,8262.15,3.36,14.22
106,69.72,96.35,139.9,281.55,0.44,25.12,9307.21,3.23,13.44
107,70.59,91.11,141.56,283.52,-0.1,29.98,8320.49,7.17,12.54
108,69.59,88.98,138.6,279.01,3.43,31.39,7932.97,5.15,14.93
109,69.08,87.12,139.69,281.29,0.17,30.03,7607.29,1.02,15.45
110,70.93,89.31,140.32,280.31,-1.5,32.24,7991.79,2.91,15.54
111,72.21,99.17,145.06,289.44,1.3,24.28,9851.52,3.74,14.12
112,72.15,97.28,144.5,285.73,0.2,25.33,9480.53,0.09,12.62
113,70.0,92.87,139.79,280.8,-0.91,28.02,8641.89,2.35,16.61
114,70.48,102.72,140.02,280.61,-1.33,27.83,10568.78,3.75,13.29
115,72.76,89.96,145.24,288.88,1.56,27.93,8113.54,2.3,13.09
116,68.72,87.69,138.6,275.78,-1.49,31.97,7707.17,4.35,13.65
117,71.4,93.76,144.02,287.48,1.85,30.74,8808.57,3.81,15.85
118,73.72,86.47,146.27,291.94,0.03,28.98,7494.21,2.53,13.05
119,70.88,92.25,142.04,283.78,-1.15,30.19,8529.0,5.36,15.03
120,70.64,92.61,140.73,280.52,-2.22,29.76,8597.53,0.9,18.76
121,71.46,91.16,143.55,285.69,1.0,26.81,8327.96,7.17,13.04
122,76.11,93.87,152.87,304.03,-0.45,31.09,8826.29,0.6,13.13
123,70.36,87.53,140.49,281.35,-0.38,24.82,7680.7,0.4,16.24
124,70.15,93.28,140.37,282.15,-3.73,29.27,8721.33,1.35,11.76
125,71.92,89.64,143.92,284.38,1.19,31.14,8053.88,3.42,10.18
126,72.48,92.13,145.49,290.59,2.14,31.89,8508.83,8.0,13.76
127,70.95,92.88,143.43,286.39,-1.74,30.56,8641.95,3.16,13.46
128,68.99,91.35,136.78,274.75,-0.18,29.88,8365.69,3.49,14.58
129,70.04,87.15,140.15,281.14,-3.48,24.99,7611.78,0.59,14.9
130,72.83,90.41,146.16,295.96,-0.53,28.3,8192.27,2.3,12.98
131,71.69,94.25,144.45,289.05,-0.06,26.56,8898.41,5.21,15.47
132,72.93,90.82,146.11,291.97,-2.18,28.8,8265.85,5.42,12.48
133,71.09,95.56,141.41,281.02,-5.17,27.12,9151.69,4.08,20.51
134,71.33,89.16,142.71,285.87,-1.31,28.96,7969.12,3.87,15.77
135,70.65,93.84,143.35,284.77,1.81,29.57,8827.28,3.69,15.48
136,70.38,88.67,140.44,280.67,-0.74,25.61,7881.93,3.16,15.85
137,69.9,87.64,139.21,277.47,0.73,26.66,7695.98,2.69,12.8
138,67.67,96.68,135.46,271.16,0.11,28.92,9364.47,3.53,14.4
139,71.3,90.59,142.45,282.73,-0.42,29.14,8223.55,3.4,12.17
140,72.27,94.72,145.16,291.98,1.64,26.21,8988.77,3.61,14.86
141,71.55,94.76,143.67,284.81,1.95,29.62,8997.67,5.37,14.41
142,70.35,97.8,140.74,281.71,-2.67,28.98,9582.83,5.73,14.35
143,71.58,88.56,141.09,279.67,1.17,29.04,7857.13,4.17,13.94
144,72.27,94.63,143.95,287.47,0.94,30.48,8974.46,1.43,15.02
145,73.17,97.17,146.64,295.1,-2.43,28.0,9463.81,1.49,15.68
146,68.88,88.0,138.23,276.75,-0.27,26.89,7764.14,2.64,11.0
147,69.65,92.72,140.1,282.92,-1.06,28.01,8613.0,2.28,16.13
148,74.78,87.02,149.91,300.99,1.82,33.65,7591.98,7.63,12.31
149,69.69,86.29,139.38,278.61,-0.96,31.59,7463.48,6.64,12.91
150,75.59,94.02,150.33,305.01,-0.76,28.69,8857.6,0.36,15.7
151,73.41,93.48,146.21,291.37,-1.93,31.2,8754.17,3.36,12.81
152,73.05,85.88,146.97,293.74,-1.31,28.9,7394.29,1.05,10.22
153,71.64,87.57,144.4,290.99,0.89,26.25,7689.18,4.52,13.11
154,71.28,85.99,142.69,283.78,2.49,30.83,7413.6,3.76,13.93
155,71.44,86.0,144.12,284.74,1.84,28.93,7416.23,6.86,15.96
156,71.17,99.29,141.51,283.91,0.58,28.48,9877.42,2.67,13.18
157,69.88,88.65,141.8,280.76,-1.49,27.86,7876.07,1.78,13.99
158,71.27,82.43,143.84,284.83,2.5,30.81,6812.1,4.87,15.15
159,69.52,95.72,138.61,279.05,1.83,29.58,9179.73,6.39,17.16
160,69.22,96.29,139.86,281.83,-0.01,26.62,9287.59,5.28,14.1
161,72.01,89.97,145.33,288.73,-1.49,27.89,8111.21,2.65,15.68
162,69.91,91.11,138.94,278.83,2.54,30.16,8320.55,3.97,13.61
163,75.39,86.44,151.4,303.87,1.27,31.16,7490.85,6.07,13.85
164,74.28,83.14,147.04,292.7,-1.07,29.27,6928.69,1.45,10.64
165,75.31,94.84,149.96,302.58,4.11,35.17,9015.27,6.35,11.95
166,69.64,90.68,139.62,280.95,-3.92,32.2,8241.16,-0.55,15.02
167,71.63,93.18,142.03,283.44,0.57,26.29,8699.22,3.28,14.68
168,72.44,90.65,146.69,292.94,0.32,29.75,8235.29,1.3,14.88
169,65.54,87.52,131.52,262.63,-0.04,25.55,7676.23,0.14,12.15
170,69.19,92.43,138.24,275.16,0.65,27.11,8563.89,1.17,12.48
171,72.03,91.1,144.87,288.15,0.16,26.12,8316.04,2.45,18.67
172,69.61,92.03,139.0,278.81,-0.17,29.04,8487.79,4.11,14.0
173,72.09,92.62,143.47,286.03,-0.99,28.69,8596.07,5.74,13.49
174,71.73,91.36,143.77,285.27,2.68,27.35,8364.35,2.59,16.24
175,72.77,83.71,147.2,293.62,-0.24,27.09,7023.19,-2.18,13.59
176,70.89,89.39,141.67,285.92,1.69,30.64,8008.5,3.38,16.49
177,68.71,87.06,139.31,279.5,1.86,26.18,7599.69,3.75,14.4
178,70.08,89.09,140.36,280.69,-2.31,27.8,7953.97,6.13,14.51
179,72.41,93.63,144.43,290.55,1.26,28.85,8786.65,5.33,10.52
180,69.03,81.21,136.36,275.7,-2.24,28.34,6612.71,1.77,12.63
181,70.48,88.94,139.27,280.88,0.14,26.4,7924.98,2.1,16.18
182,68.9,94.69,136.72,273.11,-0.37,29.01,8982.82,4.67,12.15
183,73.32,92.2,144.33,286.24,-2.16,29.26,8519.82,4.54,14.25
184,70.95,90.96,140.21,279.17,-2.16,29.46,8290.94,3.99,16.2
185,69.9,99.3,139.12,278.4,1.07,26.77,9880.17,3.44,13.96
186,71.54,82.07,142.54,286.86,-2.36,26.25,6752.97,1.64,14.4
187,71.16,88.49,141.23,279.4,-1.13,26.65,7850.93,3.93,16.39
188,67.49,87.54,134.11,269.42,-0.3,26.59,7680.98,4.89,13.18
189,72.22,95.6,145.01,288.08,-1.69,26.09,9157.38,2.39,10.5
190,69.53,100.62,138.9,276.95,2.81,30.39,10142.9,3.38,11.58
191,73.14,92.1,145.48,290.58,1.29,30.01,8499.63,4.48,11.9
192,68.95,88.76,136.72,277.55,0.7,29.19,7892.46,2.09,12.21
193,66.52,95.68,131.88,263.4,-1.72,27.84,9173.73,4.82,15.76
194,67.84,93.69,135.89,272.72,0.76,29.92,8795.67,4.37,14.55
195,72.78,92.44,146.07,290.43,3.25,28.47,8562.61,5.35,11.82
196,74.5,84.07,146.1,293.72,-2.21,30.99,7085.57,3.07,15.46
197,67.45,86.92,134.61,267.31,0.7,27.88,7571.77,5.3,12.99
198,70.54,92.05,140.23,281.76,-0.47,27.48,8492.88,1.15,13.63
199,69.9,91.7,138.02,275.17,0.96,26.81,8424.42,2.92,14.67
200,70.07,90.06,140.18,280.19,-1.85,25.74,8131.94,3.63,13.72
201,71.19,93.61,143.6,284.88,1.28,28.05,8780.58,3.49,13.97
202,70.81,93.08,143.79,286.89,-0.84,30.53,8680.45,2.17,14.83
203,75.4,100.08,151.5,302.36,2.01,27.74,10037.76,4.7,15.97
204,67.94,89.21,137.35,274.25,0.01,30.45,7974.04,7.38,12.41
205,69.81,95.51,140.29,281.34,-2.87,30.46,9137.26,5.34,13.21
206,73.2,94.84,147.84,293.33,-0.2,29.61,9009.86,2.34,13.12
207,73.69,93.5,148.19,298.42,-0.71,31.87,8759.62,4.06,13.85
208,74.08,85.24,146.9,294.05,0.46,28.97,7283.7,3.15,10.48
209,70.63,97.26,140.87,280.83,-1.04,26.78,9474.87,0.58,16.67
210,73.18,89.31,146.57,292.6,-0.66,29.82,7995.55,2.0,13.12
211,69.16,84.6,139.03,277.77,2.7,32.07,7172.32,2.85,14.07
212,69.36,89.35,136.82,275.47,-0.27,27.11,8000.78,5.77,15.53
213,72.99,88.97,144.8,287.36,2.21,25.29,7932.29,2.41,13.05
214,68.98,93.47,137.42,276.08,-1.78,28.41,8753.53,3.0,12.01
215,72.05,89.5,145.56,289.64,3.35,26.88,8029.13,0.72,12.7
216,69.98,87.38,138.82,281.92,-0.4,31.0,7653.19,4.22,15.69
217,69.37,84.74,138.54,278.3,0.34,29.37,7195.84,6.3,13.99
218,68.31,92.82,137.26,277.8,1.38,31.99,8633.99,3.56,15.0
219,66.06,88.67,131.84,262.02,-2.4,25.36,7881.36,3.81,12.34
220,69.2,90.51,139.63,280.81,1.78,29.94,8213.77,1.01,11.36
221,69.37,89.29,138.78,278.27,3.55,28.96,7990.53,1.37,16.64
222,72.45,91.75,144.59,291.21,2.45,26.5,8433.84,4.24,13.28
223,70.82,86.42,142.22,286.38,0.62,28.16,7486.65,2.83,14.09
224,67.37,96.56,133.98,270.06,-1.49,26.56,9343.85,1.82,12.27
225,71.16,86.38,144.41,286.83,0.31,27.7,7476.87,4.27,15.86
226,73.93,93.04,146.71,294.05,-1.28,27.42,8672.29,-1.51,13.79
227,71.56,91.96,142.11,281.75,-1.34,26.1,8474.79,2.17,14.15
228,72.95,93.92,145.72,290.58,1.6,28.4,8839.76,5.99,12.46
229,68.58,88.77,137.0,275.16,-0.87,31.09,7896.73,3.56,13.34
230,69.52,89.98,137.68,275.68,1.77,29.47,8115.78,-1.35,16.3
231,72.82,95.12,145.83,292.08,2.35,26.59,9066.43,1.66,11.28
232,66.33,90.06,132.0,264.19,-1.42,25.23,8124.84,4.41,14.48
233,68.35,90.82,134.35,270.69,-1.27,30.16,8264.11,4.54,13.87
234,71.41,89.61,141.75,282.42,-2.07,30.55,8048.54,3.97,19.08
235,73.02,94.17,146.66,290.93,0.94,27.46,8889.56,1.33,13.17
236,71.14,87.12,143.24,285.54,0.67,27.14,7605.05,2.97,13.01
237,70.88,97.35,141.7,282.95,-1.55,29.08,9495.58,4.0,19.86
238,72.52,90.01,144.91,289.39,1.52,28.08,8121.43,2.94,14.84
239,71.65,93.03,144.15,288.48,-1.13,30.55,8672.66,3.47,13.98
240,70.91,90.41,143.51,287.41,-0.89,29.9,8193.09,3.82,18.3
241,68.34,88.88,137.49,274.24,0.9,28.91,7919.22,6.5,11.12
242,69.49,85.68,138.42,277.01,1.3,32.35,7356.91,5.98,14.84
243,71.75,93.89,143.97,285.64,-1.14,29.73,8832.08,1.89,13.9
244,71.8,97.49,143.94,287.15,-1.24,27.04,9522.56,2.29,15.37
245,74.62,93.67,148.64,296.13,1.23,27.74,8793.2,3.19,10.7
246,72.45,86.51,146.88,293.31,-4.58,30.49,7504.02,0.56,11.4
247,70.63,93.31,141.32,283.11,-1.92,28.8,8725.57,2.39,17.03
248,70.2,99.78,141.69,286.69,-1.74,28.07,9973.85,5.1,11.45
249,71.23,86.25,143.41,285.57,0.93,29.11,7457.63,3.7,15.43
250,70.91,86.77,141.71,283.17,-2.62,26.37,7548.98,2.29,14.84
251,73.31,92.66,146.46,293.69,-1.07,28.8,8601.94,4.47,13.3
252,71.09,90.89,143.36,286.16,2.51,29.67,8278.89,1.2,13.98
253,73.93,93.18,148.27,297.65,0.01,30.97,8699.3,3.95,14.56
254,68.66,92.12,137.19,274.92,-0.29,30.84,8502.44,2.02,11.42
255,67.32,88.77,135.57,272.39,-1.09,29.57,7899.84,9.49,11.8
256,70.71,88.83,141.63,284.93,-0.64,25.43,7909.68,5.25,16.24
257,72.6,88.41,144.55,288.47,1.44,27.15,7833.31,-1.87,13.72
258,68.27,99.65,136.55,274.0,-1.66,31.84,9951.85,3.8,15.23
259,75.63,93.35,151.26,304.8,-1.79,25.31,8731.66,-0.15,14.21
260,71.01,95.07,141.8,280.04,-2.97,26.21,9057.43,1.95,13.18
261,71.42,83.98,143.01,284.55,2.47,25.67,7071.61,4.98,14.65
262,69.39,90.57,139.25,277.1,-0.28,32.24,8218.71,6.79,14.57
263,73.39,81.8,147.27,293.76,-2.01,29.32,6712.91,0.48,14.39
264,71.26,91.94,141.79,284.88,-0.62,28.36,8469.5,3.42,13.18
265,71.78,81.94,142.88,286.03,-3.3,25.55,6733.3,1.18,10.94
266,69.66,88.39,141.28,283.54,-1.01,27.78,7830.94,3.11,14.46
267,71.03,97.88,141.11,281.63,-0.35,26.05,9594.8,0.94,15.74
268,74.62,86.49,148.73,296.82,0.11,28.09,7499.24,3.84,15.91
269,69.76,83.53,139.53,279.3,-1.21,29.06,6994.99,3.47,12.23
270,72.64,93.01,145.65,291.5,3.03,31.17,8669.62,3.54,11.63
271,74.6,93.56,148.26,295.66,0.27,30.02,8772.65,5.69,12.69
272,71.65,85.85,142.61,282.65,-0.22,25.24,7390.58,3.79,14.67
273,70.82,88.28,140.87,281.79,-3.39,27.93,7811.36,2.55,17.13
274,68.84,91.41,137.54,274.92,-2.0,29.38,8374.24,-2.04,15.76
275,70.94,96.01,142.39,282.88,0.87,27.67,9234.94,2.52,14.02
276,70.67,86.4,140.7,280.21,-1.61,24.54,7482.61,3.15,13.54
277,70.74,93.57,140.42,282.56,-0.36,29.74,8772.42,6.48,18.28
278,72.5,88.8,143.46,286.29,1.39,29.59,7902.01,3.62,14.35
279,69.88,93.23,139.11,279.45,1.2,28.2,8710.01,2.15,12.2
280,71.2,95.24,141.41,284.35,-0.75,29.19,9086.68,7.25,11.83
281,71.14,93.42,143.61,287.88,1.19,28.72,8745.82,-3.34,13.6
282,70.13,95.05,140.56,280.81,-0.19,30.61,9050.41,5.34,14.85
283,71.46,101.21,141.4,280.62,-2.74,26.4,10262.55,3.24,14.08
284,71.35,88.41,141.67,279.76,-2.01,27.52,7832.97,2.23,15.07
285,71.62,91.23,143.53,286.65,-2.17,28.38,8341.89,1.5,13.32
286,72.4,86.78,144.6,287.78,-2.43,25.97,7548.92,4.05,15.73
287,69.77,94.61,140.06,282.26,-1.52,29.59,8967.29,3.23,13.39
288,68.4,88.39,136.66,274.01,-0.68,30.28,7831.87,2.03,12.93
289,73.35,89.96,147.15,294.01,-2.58,28.57,8112.83,4.16,13.19
290,72.28,91.38,143.97,287.62,2.47,28.04,8372.41,4.96,12.41
291,68.77,89.99,136.17,271.48,0.41,27.61,8112.51,3.37,12.66
292,70.08,91.61,139.95,280.95,-0.14,28.02,8410.94,0.54,14.8
293,71.23,86.52,140.02,280.06,1.23,26.29,7503.09,4.57,13.31
294,73.45,95.54,148.48,298.22,-2.56,27.38,9148.05,2.22,13.77
295,70.19,93.58,139.84,280.36,-0.2,29.53,8772.47,0.72,12.76
296,69.07,91.61,137.63,277.65,2.27,29.45,8410.9,3.86,15.0
297,71.7,88.28,144.05,287.94,-0.78,29.21,7808.71,0.36,15.17
298,70.67,87.13,140.4,279.39,-0.53,26.92,7607.96,0.51,13.51
299,74.14,88.78,148.39,296.99,1.08,28.86,7897.61,3.16,11.34
300,74.53,85.33,149.61,298.27,-0.16,32.83,7299.04,5.9,14.2
301,74.4,91.56,150.23,300.57,0.32,29.46,8401.09,3.75,10.74
302,69.89,93.49,140.82,284.08,1.62,27.91,8758.64,3.74,15.7
303,71.87,88.37,143.36,283.88,3.08,27.25,7826.7,3.41,12.09
304,71.83,88.21,144.86,288.64,-1.18,27.76,7796.19,1.05,17.51
305,70.1,88.39,141.32,284.0,-1.15,30.52,7829.3,4.14,17.07
306,69.38,89.05,139.33,280.1,0.47,27.37,7950.97,6.07,15.13
307,68.27,86.39,135.05,273.37,2.44,29.58,7482.54,5.55,13.03
308,72.57,90.02,143.07,285.37,2.13,28.16,8122.88,5.59,15.21
309,72.07,84.2,143.75,286.56,0.8,26.56,7108.04,2.53,16.56
310,67.52,97.13,135.54,270.81,-0.17,27.14,9456.15,3.97,11.53
311,69.35,93.76,141.05,282.81,-0.33,30.68,8809.75,3.91,13.8
312,69.68,92.84,135.9,272.55,0.3,30.54,8636.42,5.32,18.06
313,71.13,91.31,144.49,286.81,-0.96,27.71,8357.06,1.16,14.22
314,73.72,95.91,147.96,294.12,-2.19,32.55,9219.66,2.72,7.79
315,72.18,90.47,142.9,284.16,0.51,28.58,8204.32,4.76,10.11
316,68.43,91.87,137.82,275.85,-1.7,28.53,8456.08,0.28,15.41
317,69.2,88.92,137.77,278.13,0.66,29.01,7923.46,1.92,14.45
318,69.62,94.88,139.93,280.17,0.83,30.19,9018.94,1.51,14.28
319,68.6,87.12,136.18,270.08,-0.79,29.59,7608.12,4.29,11.42
320,78.88,92.18,156.85,311.18,1.66,25.87,8515.22,5.99,11.58
321,69.96,87.85,141.22,278.33,0.06,28.52,7735.44,5.12,15.36
322,69.66,94.73,140.07,281.89,-2.94,30.27,8987.57,3.6,15.36
323,72.0,89.78,142.63,286.78,-0.3,26.28,8079.03,0.52,15.82
324,73.4,85.65,144.61,287.71,-1.63,27.28,7352.84,5.18,16.62
325,72.16,89.71,142.54,282.05,-1.42,29.76,8069.73,4.35,15.85
326,69.19,89.04,138.8,278.11,1.4,33.31,7945.4,4.58,11.4
327,72.15,95.33,145.18,288.51,1.04,29.61,9105.04,3.68,14.57
328,72.42,89.39,145.29,289.79,2.82,26.89,8008.45,2.14,14.05
329,69.45,86.78,137.94,277.41,5.65,29.32,7547.41,5.12,15.61
330,72.64,90.54,145.83,291.39,-0.64,26.5,8216.16,2.72,12.63
331,68.81,90.34,137.31,275.94,-0.09,30.71,8179.08,3.07,14.42
332,71.79,85.39,143.36,284.03,-0.65,24.45,7309.8,3.85,15.5
333,70.15,87.51,140.13,281.64,-2.83,30.23,7678.2,1.26,14.09
334,73.03,90.83,146.58,292.19,-2.76,27.46,8267.78,0.9,10.66
335,72.29,87.31,145.51,290.46,0.83,22.14,7644.19,4.15,15.79
336,74.16,89.16,147.4,294.6,-1.61,28.03,7969.07,1.41,13.02
337,73.69,84.6,146.66,294.52,-0.09,29.11,7174.87,4.34,15.45
338,70.39,90.49,139.33,278.45,-0.26,28.12,8203.06,6.66,17.81
339,68.43,91.26,135.65,273.17,0.07,29.49,8347.08,6.37,14.93
340,70.8,85.09,140.78,279.37,0.79,31.91,7257.28,4.12,16.49
341,71.17,89.36,143.22,284.12,1.82,29.89,8001.89,7.5,16.48
342,67.47,86.94,135.39,269.98,-2.91,27.78,7574.1,2.16,14.57
343,70.25,92.12,140.33,283.66,0.8,29.04,8500.94,2.5,15.83
344,69.71,96.71,139.48,277.83,3.82,29.1,9369.99,5.66,15.24
345,71.68,84.58,143.75,285.74,0.7,30.09,7170.02,2.12,13.46
346,71.11,87.85,142.94,282.47,-0.98,31.75,7737.17,2.56,14.49
347,76.2,91.46,152.9,306.45,-1.72,32.98,8384.34,3.81,14.63
348,71.41,91.27,141.87,284.0,2.53,27.12,8346.84,1.1,16.91
349,70.02,92.16,139.4,280.87,-2.62,26.81,8510.98,2.88,15.53
350,71.36,90.69,143.91,287.18,1.96,26.09,8241.24,1.08,17.12
351,73.93,91.55,147.96,296.52,-0.53,30.92,8398.35,4.79,10.65
352,65.59,97.91,130.87,262.12,-0.73,26.77,9605.11,2.94,17.92
